date,actual,predicted
2025-08-02 10:00:00,570.961,1470.0
2025-08-02 10:00:00,484.649,1474.0
2025-08-02 10:00:00,63.955,1392.0
2025-08-02 11:00:00,879.0210000000001,1173.0
2025-08-02 11:00:00,729.4350000000001,818.0
2025-08-02 11:00:00,59.492,456.2
2025-08-02 12:00:00,909.268,192.0
2025-08-02 12:00:00,1331.293,49.4
2025-08-02 12:00:00,59.071,-5.395
2025-08-02 13:00:00,896.027,-14.92
2025-08-02 13:00:00,6234.724,-6.88
2025-08-02 13:00:00,223.058,2.473
2025-08-02 14:00:00,1678.0500000000002,7.855
2025-08-02 14:00:00,6430.995,7.402
2025-08-02 14:00:00,621.471,-0.2756
2025-08-02 15:00:00,1378.057,-13.29
2025-08-02 15:00:00,5429.034,-32.7
2025-08-02 15:00:00,526.136,-51.75
2025-08-02 16:00:00,1500.103,-49.25
2025-08-02 16:00:00,6800.993,115.9
2025-08-02 16:00:00,571.532,310.5
2025-08-02 17:00:00,1346.616,619.5
2025-08-02 17:00:00,6812.244,992.5
2025-08-02 17:00:00,616.46,1317.0
2025-08-02 18:00:00,1184.063,1474.0
2025-08-02 18:00:00,6416.959000000001,1476.0
2025-08-02 18:00:00,616.022,1395.0
2025-08-02 19:00:00,539.399,1179.0
2025-08-02 19:00:00,4242.088,822.5
2025-08-02 19:00:00,458.041,460.5
2025-08-02 20:00:00,0.0,193.2
2025-08-02 20:00:00,0.0,50.44
2025-08-02 20:00:00,0.0,-6.215
2025-08-02 21:00:00,0.0,-14.69
2025-08-02 21:00:00,0.0,-5.336
2025-08-02 21:00:00,0.0,4.08
2025-08-02 22:00:00,0.0,9.375
2025-08-02 22:00:00,0.0,8.15
2025-08-02 22:00:00,0.0,0.1627
2025-08-02 23:00:00,0.0,-13.72
2025-08-02 23:00:00,0.0,-32.84
2025-08-02 23:00:00,0.0,-52.62
2025-08-03 00:00:00,0.0,-44.06
2025-08-03 00:00:00,0.0,118.1
2025-08-03 00:00:00,0.0,312.2
2025-08-03 01:00:00,0.0,619.5
2025-08-03 01:00:00,0.0,989.0
2025-08-03 01:00:00,0.0,1311.0
2025-08-03 02:00:00,0.0,1466.0
2025-08-03 02:00:00,0.0,1468.0
2025-08-03 02:00:00,0.0,1387.0
2025-08-03 03:00:00,0.0,1168.0
2025-08-03 03:00:00,0.0,814.5
2025-08-03 03:00:00,0.0,454.8
2025-08-03 04:00:00,0.0,192.0
2025-08-03 04:00:00,0.0,48.84
2025-08-03 04:00:00,0.0,-6.207
2025-08-03 05:00:00,0.0,-14.555
2025-08-03 05:00:00,0.0,-5.965
2025-08-03 05:00:00,0.0,2.553
2025-08-03 06:00:00,9.887,9.09
2025-08-03 06:00:00,59.43299999999999,8.1
2025-08-03 06:00:00,0.0,-0.1792
2025-08-03 07:00:00,86.636,-12.9
2025-08-03 07:00:00,386.83,-33.06
2025-08-03 07:00:00,21.129,-52.25
2025-08-03 08:00:00,140.446,-45.38
2025-08-03 08:00:00,437.702,116.5
2025-08-03 08:00:00,48.859,312.0
2025-08-03 09:00:00,260.064,620.5
2025-08-03 09:00:00,471.615,990.0
2025-08-03 09:00:00,69.515,1314.0
2025-08-03 10:00:00,401.896,1469.0
2025-08-03 10:00:00,478.282,1473.0
2025-08-03 10:00:00,67.402,1391.0
2025-08-03 11:00:00,592.006,1173.0
2025-08-03 11:00:00,544.521,818.5
2025-08-03 11:00:00,64.061,456.2
2025-08-03 12:00:00,840.2729999999999,193.5
2025-08-03 12:00:00,1299.215,49.0
2025-08-03 12:00:00,80.612,-5.246
2025-08-03 13:00:00,651.984,-15.26
2025-08-03 13:00:00,906.883,-6.13
2025-08-03 13:00:00,62.957,4.367
2025-08-03 14:00:00,640.097,9.54
2025-08-03 14:00:00,868.846,7.98
2025-08-03 14:00:00,50.805,-0.664
2025-08-03 15:00:00,1004.424,-13.46
2025-08-03 15:00:00,3962.994,-32.8
2025-08-03 15:00:00,274.685,-52.78
2025-08-03 16:00:00,1294.539,-46.4
2025-08-03 16:00:00,6704.25,114.8
2025-08-03 16:00:00,501.963,308.8
2025-08-03 17:00:00,1220.137,617.5
2025-08-03 17:00:00,6544.4,987.5
2025-08-03 17:00:00,616.427,1311.0
2025-08-03 18:00:00,568.567,1466.0
2025-08-03 18:00:00,6127.6630000000005,1469.0
2025-08-03 18:00:00,627.346,1388.0
2025-08-03 19:00:00,0.0,1170.0
2025-08-03 19:00:00,603.982,818.0
2025-08-03 19:00:00,93.499,456.8
2025-08-03 20:00:00,0.0,193.5
2025-08-03 20:00:00,0.0,49.66
2025-08-03 20:00:00,0.0,-5.35
2025-08-03 21:00:00,0.0,-14.06
2025-08-03 21:00:00,0.0,-7.66
2025-08-03 21:00:00,0.0,3.674
2025-08-03 22:00:00,0.0,7.543
2025-08-03 22:00:00,0.0,6.844
2025-08-03 22:00:00,0.0,-0.654
2025-08-03 23:00:00,0.0,-13.47
2025-08-03 23:00:00,0.0,-32.6
2025-08-03 23:00:00,0.0,-52.88
2025-08-04 00:00:00,0.0,-47.3
2025-08-04 00:00:00,0.0,116.2
2025-08-04 00:00:00,0.0,308.8
2025-08-04 01:00:00,0.0,615.5
2025-08-04 01:00:00,0.0,985.0
2025-08-04 01:00:00,0.0,1309.0
2025-08-04 02:00:00,0.0,1464.0
2025-08-04 02:00:00,0.0,1469.0
2025-08-04 02:00:00,0.0,1388.0
2025-08-04 03:00:00,0.0,1171.0
2025-08-04 03:00:00,0.0,819.0
2025-08-04 03:00:00,0.0,457.2
2025-08-04 04:00:00,0.0,194.2
2025-08-04 04:00:00,0.0,49.28
2025-08-04 04:00:00,0.0,-4.875
2025-08-04 05:00:00,0.0,-14.52
2025-08-04 05:00:00,0.0,-5.504
2025-08-04 05:00:00,0.0,3.246
2025-08-04 06:00:00,14.534,8.71
2025-08-04 06:00:00,68.508,8.3
2025-08-04 06:00:00,0.494,-0.1295
2025-08-04 07:00:00,199.134,-13.45
2025-08-04 07:00:00,473.51,-32.62
2025-08-04 07:00:00,59.589,-52.6
2025-08-04 08:00:00,324.587,-47.25
2025-08-04 08:00:00,477.58,115.8
2025-08-04 08:00:00,68.598,308.8
2025-08-04 09:00:00,263.73900000000003,615.5
2025-08-04 09:00:00,478.596,986.5
2025-08-04 09:00:00,66.162,1311.0
2025-08-04 10:00:00,387.054,1469.0
2025-08-04 10:00:00,479.561,1473.0
2025-08-04 10:00:00,64.606,1391.0
2025-08-04 11:00:00,341.197,1174.0
2025-08-04 11:00:00,481.463,820.5
2025-08-04 11:00:00,65.283,459.8
2025-08-04 12:00:00,424.89200000000005,194.1
2025-08-04 12:00:00,489.548,50.28
2025-08-04 12:00:00,61.824,-4.31
2025-08-04 13:00:00,494.336,-14.06
2025-08-04 13:00:00,671.1220000000001,-5.66
2025-08-04 13:00:00,64.07,3.36
2025-08-04 14:00:00,597.093,7.582
2025-08-04 14:00:00,639.0799999999999,7.773
2025-08-04 14:00:00,56.132,-0.3352
2025-08-04 15:00:00,1257.307,-13.59
2025-08-04 15:00:00,4793.976000000001,-32.56
2025-08-04 15:00:00,350.293,-53.03
2025-08-04 16:00:00,1693.507,-49.6
2025-08-04 16:00:00,6811.2970000000005,113.4
2025-08-04 16:00:00,594.547,305.8
2025-08-04 17:00:00,1388.786,613.0
2025-08-04 17:00:00,6223.262000000001,983.0
2025-08-04 17:00:00,615.425,1310.0
2025-08-04 18:00:00,458.672,1467.0
2025-08-04 18:00:00,4559.01,1472.0
2025-08-04 18:00:00,639.322,1391.0
2025-08-04 19:00:00,1.44,1176.0
2025-08-04 19:00:00,0.158,824.5
2025-08-04 19:00:00,23.474,461.0
2025-08-04 20:00:00,0.0,196.4
2025-08-04 20:00:00,0.0,50.3
2025-08-04 20:00:00,0.0,-5.535
2025-08-04 21:00:00,0.0,-15.41
2025-08-04 21:00:00,0.0,-5.582
2025-08-04 21:00:00,0.0,4.234
2025-08-04 22:00:00,0.0,8.58
2025-08-04 22:00:00,0.0,7.48
2025-08-04 22:00:00,0.0,-0.1427
2025-08-04 23:00:00,0.0,-13.33
2025-08-04 23:00:00,0.0,-32.12
2025-08-04 23:00:00,0.0,-52.44
2025-08-05 00:00:00,0.0,-46.94
2025-08-05 00:00:00,0.0,115.1
2025-08-05 00:00:00,0.0,307.0
2025-08-05 01:00:00,0.0,612.5
2025-08-05 01:00:00,0.0,980.5
2025-08-05 01:00:00,0.0,1304.0
2025-08-05 02:00:00,0.0,1461.0
2025-08-05 02:00:00,0.0,1466.0
2025-08-05 02:00:00,0.0,1385.0
2025-08-05 03:00:00,0.0,1169.0
2025-08-05 03:00:00,0.0,819.0
2025-08-05 03:00:00,0.0,459.0
2025-08-05 04:00:00,0.0,194.0
2025-08-05 04:00:00,0.0,49.8
2025-08-05 04:00:00,0.0,-5.12
2025-08-05 05:00:00,0.0,-14.88
2025-08-05 05:00:00,0.0,-5.14
2025-08-05 05:00:00,0.0,3.332
2025-08-05 06:00:00,43.374,8.99
2025-08-05 06:00:00,234.4,7.695
2025-08-05 06:00:00,7.402,-1.208
2025-08-05 07:00:00,88.38900000000001,-13.81
2025-08-05 07:00:00,332.831,-33.03
2025-08-05 07:00:00,38.391,-52.53
2025-08-05 08:00:00,47.510000000000005,-48.06
2025-08-05 08:00:00,209.83300000000003,112.7
2025-08-05 08:00:00,9.793,307.0
2025-08-05 09:00:00,166.43,613.0
2025-08-05 09:00:00,456.359,982.5
2025-08-05 09:00:00,58.303,1307.0
2025-08-05 10:00:00,105.802,1463.0
2025-08-05 10:00:00,369.644,1467.0
2025-08-05 10:00:00,23.382,1386.0
2025-08-05 11:00:00,61.456,1168.0
2025-08-05 11:00:00,192.86,818.0
2025-08-05 11:00:00,7.563,455.5
2025-08-05 12:00:00,447.181,194.0
2025-08-05 12:00:00,714.947,49.53
2025-08-05 12:00:00,67.891,-5.992
2025-08-05 13:00:00,719.4399999999999,-13.43
2025-08-05 13:00:00,1561.451,-6.777
2025-08-05 13:00:00,62.288,3.834
2025-08-05 14:00:00,826.276,7.176
2025-08-05 14:00:00,2101.442,7.363
2025-08-05 14:00:00,57.856,-0.853
2025-08-05 15:00:00,1273.391,-13.555
2025-08-05 15:00:00,5048.298,-33.16
2025-08-05 15:00:00,259.191,-51.75
2025-08-05 16:00:00,1587.921,-45.8
2025-08-05 16:00:00,6754.214,115.7
2025-08-05 16:00:00,558.257,309.8
2025-08-05 17:00:00,1405.613,616.5
2025-08-05 17:00:00,6123.754000000001,985.0
2025-08-05 17:00:00,621.933,1308.0
2025-08-05 18:00:00,338.141,1463.0
2025-08-05 18:00:00,3667.234,1468.0
2025-08-05 18:00:00,158.097,1386.0
2025-08-05 19:00:00,2.016,1168.0
2025-08-05 19:00:00,5.376,817.0
2025-08-05 19:00:00,0.0,456.8
2025-08-05 20:00:00,0.0,194.8
2025-08-05 20:00:00,0.0,50.66
2025-08-05 20:00:00,0.0,-6.645
2025-08-05 21:00:00,0.0,-14.695
2025-08-05 21:00:00,0.0,-7.355
2025-08-05 21:00:00,0.0,3.555
2025-08-05 22:00:00,0.0,9.07
2025-08-05 22:00:00,0.0,8.15
2025-08-05 22:00:00,0.0,0.07635
2025-08-05 23:00:00,0.0,-13.99
2025-08-05 23:00:00,0.0,-32.6
2025-08-05 23:00:00,0.0,-52.0
2025-08-06 00:00:00,0.0,-43.28
2025-08-06 00:00:00,0.0,116.5
2025-08-06 00:00:00,0.0,310.0
2025-08-06 01:00:00,0.0,616.0
2025-08-06 01:00:00,0.0,984.0
2025-08-06 01:00:00,0.0,1308.0
2025-08-06 02:00:00,0.0,1463.0
2025-08-06 02:00:00,0.0,1466.0
2025-08-06 02:00:00,0.0,1384.0
2025-08-06 03:00:00,0.0,1167.0
2025-08-06 03:00:00,0.0,816.0
2025-08-06 03:00:00,0.0,455.0
2025-08-06 04:00:00,0.0,193.6
2025-08-06 04:00:00,0.0,50.9
2025-08-06 04:00:00,0.0,-5.785
2025-08-06 05:00:00,0.48,-13.43
2025-08-06 05:00:00,0.0,-5.516
2025-08-06 05:00:00,0.0,3.934
2025-08-06 06:00:00,38.631,8.53
2025-08-06 06:00:00,252.478,7.543
2025-08-06 06:00:00,9.974,-0.81
2025-08-06 07:00:00,185.899,-14.12
2025-08-06 07:00:00,464.231,-33.28
2025-08-06 07:00:00,55.829,-52.6
2025-08-06 08:00:00,227.11,-45.72
2025-08-06 08:00:00,476.504,116.5
2025-08-06 08:00:00,62.851,309.2
2025-08-06 09:00:00,326.341,616.0
2025-08-06 09:00:00,514.169,984.0
2025-08-06 09:00:00,66.866,1307.0
2025-08-06 10:00:00,479.966,1463.0
2025-08-06 10:00:00,795.096,1466.0
2025-08-06 10:00:00,63.634,1384.0
2025-08-06 11:00:00,339.941,1166.0
2025-08-06 11:00:00,554.47,816.0
2025-08-06 11:00:00,71.769,455.5
2025-08-06 12:00:00,328.15200000000004,193.5
2025-08-06 12:00:00,517.378,49.53
2025-08-06 12:00:00,63.618,-5.633
2025-08-06 13:00:00,378.588,-12.99
2025-08-06 13:00:00,654.289,-6.414
2025-08-06 13:00:00,64.923,4.438
2025-08-06 14:00:00,458.59,8.35
2025-08-06 14:00:00,871.6890000000001,7.555
2025-08-06 14:00:00,62.109,-0.1361
2025-08-06 15:00:00,583.394,-13.72
2025-08-06 15:00:00,2402.63,-32.12
2025-08-06 15:00:00,123.535,-52.97
2025-08-06 16:00:00,1409.442,-48.72
2025-08-06 16:00:00,6160.353999999999,114.8
2025-08-06 16:00:00,531.36,308.0
2025-08-06 17:00:00,774.188,614.0
2025-08-06 17:00:00,5862.13,982.5
2025-08-06 17:00:00,221.027,1304.0
2025-08-06 18:00:00,70.186,1461.0
2025-08-06 18:00:00,2335.9150000000004,1465.0
2025-08-06 18:00:00,16.007,1383.0
2025-08-06 19:00:00,0.0,1168.0
2025-08-06 19:00:00,0.0,818.0
2025-08-06 19:00:00,0.0,459.0
2025-08-06 20:00:00,0.0,194.0
2025-08-06 20:00:00,0.0,50.38
2025-08-06 20:00:00,0.0,-5.496
2025-08-06 21:00:00,0.0,-13.24
2025-08-06 21:00:00,0.0,-5.695
2025-08-06 21:00:00,0.0,3.27
2025-08-06 22:00:00,0.0,8.336
2025-08-06 22:00:00,0.0,7.82
2025-08-06 22:00:00,0.0,0.8564
2025-08-06 23:00:00,0.0,-13.195
2025-08-06 23:00:00,0.0,-32.5
2025-08-06 23:00:00,0.0,-52.47
2025-08-07 00:00:00,0.0,-46.1
2025-08-07 00:00:00,0.0,116.75
2025-08-07 00:00:00,0.0,308.0
2025-08-07 01:00:00,0.0,613.0
2025-08-07 01:00:00,0.0,982.5
2025-08-07 01:00:00,0.0,1306.0
2025-08-07 02:00:00,0.0,1463.0
2025-08-07 02:00:00,0.0,1467.0
2025-08-07 02:00:00,0.0,1384.0
2025-08-07 03:00:00,0.0,1169.0
2025-08-07 03:00:00,0.0,817.0
2025-08-07 03:00:00,0.0,455.5
2025-08-07 04:00:00,0.0,193.5
2025-08-07 04:00:00,0.0,50.4
2025-08-07 04:00:00,0.0,-6.082
2025-08-07 05:00:00,0.0,-15.01
2025-08-07 05:00:00,0.0,-6.145
2025-08-07 05:00:00,0.0,4.098
2025-08-07 06:00:00,58.972,8.87
2025-08-07 06:00:00,299.301,7.676
2025-08-07 06:00:00,5.307,0.2522
2025-08-07 07:00:00,177.825,-13.47
2025-08-07 07:00:00,474.654,-33.06
2025-08-07 07:00:00,40.217,-52.97
2025-08-07 08:00:00,468.049,-43.4
2025-08-07 08:00:00,520.498,116.1
2025-08-07 08:00:00,68.008,310.8
2025-08-07 09:00:00,607.713,618.0
2025-08-07 09:00:00,918.898,987.5
2025-08-07 09:00:00,66.973,1310.0
2025-08-07 10:00:00,608.069,1463.0
2025-08-07 10:00:00,1010.193,1467.0
2025-08-07 10:00:00,63.22,1383.0
2025-08-07 11:00:00,650.721,1165.0
2025-08-07 11:00:00,1304.826,812.0
2025-08-07 11:00:00,52.462,453.0
2025-08-07 12:00:00,765.195,191.2
2025-08-07 12:00:00,4111.444,48.56
2025-08-07 12:00:00,71.446,-8.38
2025-08-07 13:00:00,1293.794,-15.086
2025-08-07 13:00:00,6374.112,-5.14
2025-08-07 13:00:00,74.254,3.805
2025-08-07 14:00:00,1079.746,7.582
2025-08-07 14:00:00,4198.182000000001,7.062
2025-08-07 14:00:00,365.376,-0.2158
2025-08-07 15:00:00,880.3820000000001,-14.27
2025-08-07 15:00:00,3491.376,-34.22
2025-08-07 15:00:00,327.034,-53.06
2025-08-07 16:00:00,1447.961,-43.88
2025-08-07 16:00:00,6429.294,116.9
2025-08-07 16:00:00,553.281,311.5
2025-08-07 17:00:00,1381.01,618.0
2025-08-07 17:00:00,6142.036,987.5
2025-08-07 17:00:00,619.262,1309.0
2025-08-07 18:00:00,1221.5120000000002,1462.0
2025-08-07 18:00:00,5211.926,1466.0
2025-08-07 18:00:00,619.475,1383.0
2025-08-07 19:00:00,460.462,1164.0
2025-08-07 19:00:00,2298.354,811.5
2025-08-07 19:00:00,477.039,451.2
2025-08-07 20:00:00,0.0,189.9
2025-08-07 20:00:00,0.0,48.6
2025-08-07 20:00:00,0.0,-5.56
2025-08-07 21:00:00,0.0,-14.74
2025-08-07 21:00:00,0.0,-6.035
2025-08-07 21:00:00,0.0,3.777
2025-08-07 22:00:00,0.0,9.07
2025-08-07 22:00:00,0.0,7.03
2025-08-07 22:00:00,0.0,-0.1925
2025-08-07 23:00:00,0.0,-13.23
2025-08-07 23:00:00,0.0,-32.22
2025-08-07 23:00:00,0.0,-52.6
2025-08-08 00:00:00,0.0,-46.5
2025-08-08 00:00:00,0.0,115.9
2025-08-08 00:00:00,0.0,310.5
2025-08-08 01:00:00,0.0,616.5
2025-08-08 01:00:00,0.0,986.0
2025-08-08 01:00:00,0.0,1308.0
2025-08-08 02:00:00,0.0,1463.0
2025-08-08 02:00:00,0.0,1467.0
2025-08-08 02:00:00,0.0,1386.0
2025-08-08 03:00:00,0.0,1168.0
2025-08-08 03:00:00,0.0,814.5
2025-08-08 03:00:00,0.0,456.2
2025-08-08 04:00:00,0.0,193.8
2025-08-08 04:00:00,0.0,50.03
2025-08-08 04:00:00,0.0,-5.715
2025-08-08 05:00:00,0.0,-14.34
2025-08-08 05:00:00,0.0,-5.93
2025-08-08 05:00:00,0.0,4.85
2025-08-08 06:00:00,29.28,8.16
2025-08-08 06:00:00,158.205,7.184
2025-08-08 06:00:00,6.991,0.4946
2025-08-08 07:00:00,189.093,-14.195
2025-08-08 07:00:00,463.789,-33.4
2025-08-08 07:00:00,54.958,-51.06
2025-08-08 08:00:00,343.75,-44.66
2025-08-08 08:00:00,487.952,116.0
2025-08-08 08:00:00,74.291,310.5
2025-08-08 09:00:00,618.531,618.0
2025-08-08 09:00:00,1468.331,990.0
2025-08-08 09:00:00,267.163,1314.0
2025-08-08 10:00:00,559.8389999999999,1469.0
2025-08-08 10:00:00,963.906,1472.0
2025-08-08 10:00:00,156.727,1389.0
2025-08-08 11:00:00,709.423,1171.0
2025-08-08 11:00:00,1623.79,816.5
2025-08-08 11:00:00,68.023,454.2
2025-08-08 12:00:00,678.313,193.0
2025-08-08 12:00:00,3311.918,49.78
2025-08-08 12:00:00,80.457,-6.18
2025-08-08 13:00:00,555.8599999999999,-13.86
2025-08-08 13:00:00,2843.733,-5.992
2025-08-08 13:00:00,69.22,3.273
2025-08-08 14:00:00,503.179,7.594
2025-08-08 14:00:00,2053.391,7.438
2025-08-08 14:00:00,72.318,-0.694
2025-08-08 15:00:00,715.7429999999999,-15.086
2025-08-08 15:00:00,2966.99,-33.44
2025-08-08 15:00:00,220.347,-51.3
2025-08-08 16:00:00,1509.024,-47.72
2025-08-08 16:00:00,6506.346,115.25
2025-08-08 16:00:00,535.442,309.8
2025-08-08 17:00:00,1334.281,616.5
2025-08-08 17:00:00,5827.048000000001,986.5
2025-08-08 17:00:00,625.308,1309.0
2025-08-08 18:00:00,1187.008,1463.0
2025-08-08 18:00:00,5129.805,1465.0
2025-08-08 18:00:00,618.283,1384.0
2025-08-08 19:00:00,471.938,1167.0
2025-08-08 19:00:00,2598.263,814.0
2025-08-08 19:00:00,211.456,455.5
2025-08-08 20:00:00,0.0,192.0
2025-08-08 20:00:00,0.0,49.6
2025-08-08 20:00:00,0.0,-6.508
2025-08-08 21:00:00,0.0,-14.875
2025-08-08 21:00:00,0.0,-6.797
2025-08-08 21:00:00,0.0,2.795
2025-08-08 22:00:00,0.0,8.555
2025-08-08 22:00:00,0.0,7.062
2025-08-08 22:00:00,0.0,0.006638
2025-08-08 23:00:00,0.0,-14.086
2025-08-08 23:00:00,0.0,-32.44
2025-08-08 23:00:00,0.0,-51.16
2025-08-09 00:00:00,0.0,-46.88
2025-08-09 00:00:00,0.0,115.8
2025-08-09 00:00:00,0.0,310.5
2025-08-09 01:00:00,0.0,619.0
2025-08-09 01:00:00,0.0,991.0
2025-08-09 01:00:00,0.0,1316.0
2025-08-09 02:00:00,0.0,1470.0
2025-08-09 02:00:00,0.0,1474.0
2025-08-09 02:00:00,0.0,1391.0
2025-08-09 03:00:00,0.0,1173.0
2025-08-09 03:00:00,0.0,817.5
2025-08-09 03:00:00,0.0,456.2
2025-08-09 04:00:00,0.0,193.2
2025-08-09 04:00:00,0.0,49.4
2025-08-09 04:00:00,0.0,-6.844
2025-08-09 05:00:00,0.0,-14.71
2025-08-09 05:00:00,0.0,-5.824
2025-08-09 05:00:00,0.0,3.203
2025-08-09 06:00:00,25.107,8.11
2025-08-09 06:00:00,127.167,7.17
2025-08-09 06:00:00,2.011,-0.02324
2025-08-09 07:00:00,141.214,-14.21
2025-08-09 07:00:00,430.951,-32.75
2025-08-09 07:00:00,43.451,-53.3
2025-08-09 08:00:00,200.035,-48.22
2025-08-09 08:00:00,453.526,118.0
2025-08-09 08:00:00,59.215,311.5
2025-08-09 09:00:00,362.246,619.0
2025-08-09 09:00:00,478.20400000000006,991.0
2025-08-09 09:00:00,71.595,1316.0
2025-08-09 10:00:00,312.92999999999995,1470.0
2025-08-09 10:00:00,474.433,1473.0
2025-08-09 10:00:00,69.713,1390.0
2025-08-09 11:00:00,171.198,1172.0
2025-08-09 11:00:00,461.939,817.0
2025-08-09 11:00:00,68.231,456.0
2025-08-09 12:00:00,123.498,191.9
2025-08-09 12:00:00,363.558,49.6
2025-08-09 12:00:00,40.384,-6.12
2025-08-09 13:00:00,50.949,-15.31
2025-08-09 13:00:00,258.494,-5.996
2025-08-09 13:00:00,5.412,3.635
2025-08-09 14:00:00,65.473,7.734
2025-08-09 14:00:00,283.197,7.375
2025-08-09 14:00:00,18.098,-0.9263
2025-08-09 15:00:00,41.329,-14.04
2025-08-09 15:00:00,199.585,-32.28
2025-08-09 15:00:00,2.462,-51.6
2025-08-09 16:00:00,439.077,-48.2
2025-08-09 16:00:00,4288.974,114.06
2025-08-09 16:00:00,240.84,310.5
2025-08-09 17:00:00,23.313,618.5
2025-08-09 17:00:00,499.048,991.0
2025-08-09 17:00:00,7.688,1316.0
2025-08-09 18:00:00,0.576,1470.0
2025-08-09 18:00:00,0.0,1473.0
2025-08-09 18:00:00,0.0,1392.0
2025-08-09 19:00:00,0.0,1172.0
2025-08-09 19:00:00,0.0,818.0
2025-08-09 19:00:00,0.0,454.8
2025-08-09 20:00:00,0.0,192.9
2025-08-09 20:00:00,0.0,48.38
2025-08-09 20:00:00,0.0,-6.44
2025-08-09 21:00:00,0.0,-13.27
2025-08-09 21:00:00,0.0,-5.574
2025-08-09 21:00:00,0.0,2.955
2025-08-09 22:00:00,0.0,7.914
2025-08-09 22:00:00,0.0,6.793
2025-08-09 22:00:00,0.0,-0.4216
2025-08-09 23:00:00,0.0,-15.016
2025-08-09 23:00:00,0.0,-31.97
2025-08-09 23:00:00,0.0,-52.28
2025-08-10 00:00:00,0.0,-49.94
2025-08-10 00:00:00,0.0,115.7
2025-08-10 00:00:00,0.0,308.0
2025-08-10 01:00:00,0.0,617.0
2025-08-10 01:00:00,0.0,989.0
2025-08-10 01:00:00,0.0,1316.0
2025-08-10 02:00:00,0.0,1472.0
2025-08-10 02:00:00,0.0,1475.0
2025-08-10 02:00:00,0.0,1394.0
2025-08-10 03:00:00,0.0,1175.0
2025-08-10 03:00:00,0.0,822.0
2025-08-10 03:00:00,0.0,456.8
2025-08-10 04:00:00,0.0,194.0
2025-08-10 04:00:00,0.0,48.9
2025-08-10 04:00:00,0.0,-5.906
2025-08-10 05:00:00,0.0,-14.62
2025-08-10 05:00:00,0.0,-6.39
2025-08-10 05:00:00,0.0,3.412
2025-08-10 06:00:00,0.672,8.555
2025-08-10 06:00:00,0.0,6.992
2025-08-10 06:00:00,0.0,-0.0332
2025-08-10 07:00:00,0.864,-13.31
2025-08-10 07:00:00,0.0,-32.8
2025-08-10 07:00:00,0.0,-51.88
2025-08-10 08:00:00,19.719,-43.56
2025-08-10 08:00:00,78.65700000000001,119.4
2025-08-10 08:00:00,0.0,312.5
2025-08-10 09:00:00,178.07600000000002,618.5
2025-08-10 09:00:00,431.3250000000001,987.5
2025-08-10 09:00:00,33.355,1310.0
2025-08-10 10:00:00,43.424,1466.0
2025-08-10 10:00:00,161.791,1468.0
2025-08-10 10:00:00,1.065,1388.0
2025-08-10 11:00:00,189.307,1169.0
2025-08-10 11:00:00,457.991,817.5
2025-08-10 11:00:00,22.933,456.2
2025-08-10 12:00:00,414.307,193.5
2025-08-10 12:00:00,506.882,50.47
2025-08-10 12:00:00,74.658,-6.016
2025-08-10 13:00:00,523.738,-14.46
2025-08-10 13:00:00,580.38,-6.734
2025-08-10 13:00:00,74.806,3.848
2025-08-10 14:00:00,426.545,8.66
2025-08-10 14:00:00,552.174,7.543
2025-08-10 14:00:00,57.605,1.056
2025-08-10 15:00:00,876.326,-13.266
2025-08-10 15:00:00,3199.344,-33.25
2025-08-10 15:00:00,130.354,-53.4
2025-08-10 16:00:00,1431.129,-45.62
2025-08-10 16:00:00,6134.767,116.44
2025-08-10 16:00:00,371.392,309.0
2025-08-10 17:00:00,685.2660000000001,616.0
2025-08-10 17:00:00,4727.344,985.0
2025-08-10 17:00:00,35.415,1309.0
2025-08-10 18:00:00,58.437,1464.0
2025-08-10 18:00:00,767.46,1466.0
2025-08-10 18:00:00,7.362,1385.0
2025-08-10 19:00:00,0.096,1168.0
2025-08-10 19:00:00,0.0,816.5
2025-08-10 19:00:00,0.0,456.0
2025-08-10 20:00:00,0.0,194.0
2025-08-10 20:00:00,0.0,50.4
2025-08-10 20:00:00,0.0,-6.445
2025-08-10 21:00:00,0.0,-14.08
2025-08-10 21:00:00,0.0,-6.62
2025-08-10 21:00:00,0.0,3.51
2025-08-10 22:00:00,0.0,7.836
2025-08-10 22:00:00,0.0,8.016
2025-08-10 22:00:00,0.0,-0.1195
2025-08-10 23:00:00,0.0,-14.54
2025-08-10 23:00:00,0.0,-33.16
2025-08-10 23:00:00,0.0,-52.94
2025-08-11 00:00:00,0.0,-45.22
2025-08-11 00:00:00,0.0,116.1
2025-08-11 00:00:00,0.0,309.0
2025-08-11 01:00:00,0.0,616.0
2025-08-11 01:00:00,0.0,986.0
2025-08-11 01:00:00,0.0,1309.0
2025-08-11 02:00:00,0.0,1463.0
2025-08-11 02:00:00,0.0,1468.0
2025-08-11 02:00:00,0.0,1384.0
2025-08-11 03:00:00,0.0,1168.0
2025-08-11 03:00:00,0.0,815.0
2025-08-11 03:00:00,0.0,455.5
2025-08-11 04:00:00,0.0,194.1
2025-08-11 04:00:00,0.0,50.06
2025-08-11 04:00:00,0.0,-5.73
2025-08-11 05:00:00,0.0,-14.33
2025-08-11 05:00:00,0.0,-6.465
2025-08-11 05:00:00,0.0,4.74
2025-08-11 06:00:00,25.801,7.82
2025-08-11 06:00:00,166.045,7.535
2025-08-11 06:00:00,7.822,0.2522
