년월일,호기,설비용량(kW),총량(kWh),평균(kWh),최대(kWh),최소(kWh),최대(시간별_kWh),최소(시간별_kWh),0-1시 발전량(kWh),1-2시 발전량(kWh),2-3시 발전량(kWh),3-4시 발전량(kWh),4-5시 발전량(kWh),5-6시 발전량(kWh),6-7시 발전량(kWh),7-8시 발전량(kWh),8-9시 발전량(kWh),9-10시 발전량(kWh),10-11시 발전량(kWh),11-12시 발전량(kWh),12-13시 발전량(kWh),13-14시 발전량(kWh),14-15시 발전량(kWh),15-16시 발전량(kWh),16-17시 발전량(kWh),17-18시 발전량(kWh),18-19시 발전량(kWh),19-20시 발전량(kWh),20-21시 발전량(kWh),21-22시 발전량(kWh),22-23시 발전량(kWh),23-24시 발전량(kWh)
2024-03-07,1,816,4445.28,185.22,722.88,0,722.88,4.32,0,0,0,0,0,0,29.52,192.24,372.24,576,698.4,722.88,634.32,508.32,427.68,218.88,60.48,4.32,0,0,0,0,0,0
2024-03-08,1,816,3921.84,163.41,743.76,0,743.76,1.44,0,0,0,0,0,0,30.24,97.2,266.4,236.88,573.84,639.36,743.76,634.32,506.88,156.24,35.28,1.44,0,0,0,0,0,0
2024-03-09,1,816,3432.24,143.01,673.2,0,673.2,7.2,0,0,0,0,0,0,33.12,129.6,241.2,601.92,673.2,442.08,0,257.76,550.08,360.72,135.36,7.2,0,0,0,0,0,0
2024-03-10,1,816,3015.36,125.64,639.36,0,639.36,7.92,0,0,0,0,0,0,73.44,292.32,493.92,639.36,115.92,0,0,375.12,541.44,322.56,153.36,7.92,0,0,0,0,0,0
2024-03-11,1,816,1319.04,54.96,225.36,0,225.36,10.8,0,0,0,0,0,0,51.84,168.48,225.36,223.2,206.64,148.32,145.44,79.92,33.12,25.92,10.8,0,0,0,0,0,0,0
2024-03-12,1,816,2024.64,84.36,483.12,0,483.12,2.16,0,0,0,0,0,0,49.68,237.6,233.28,355.68,483.12,221.04,190.08,154.8,67.68,29.52,2.16,0,0,0,0,0,0,0
2024-03-13,1,816,5317.2,221.55,750.24,0,750.24,6.48,0,0,0,0,0,0,75.6,282.96,488.88,634.32,728.64,750.24,736.56,668.16,538.56,295.92,110.88,6.48,0,0,0,0,0,0
2024-03-14,1,816,4284,178.5,663.84,0,663.84,9.36,0,0,0,0,0,0,44.64,156.96,380.16,452.88,651.6,663.84,618.48,444.24,437.76,303.84,120.24,9.36,0,0,0,0,0,0
2024-03-15,1,816,5179.68,215.82,723.6,0,723.6,10.8,0,0,0,0,0,0,80.64,288,478.8,614.16,695.52,723.6,696.96,626.4,509.04,329.04,126.72,10.8,0,0,0,0,0,0
2024-03-16,1,816,3895.2,162.3,679.68,0,679.68,23.76,0,0,0,0,0,0,79.92,290.88,477.36,604.08,679.68,590.4,513.36,399.6,159.12,77.04,23.76,0,0,0,0,0,0,0
2024-03-17,1,816,1416.96,59.04,402.48,0,402.48,3.6,0,0,0,0,0,0,3.6,29.52,46.8,56.16,25.2,89.28,402.48,292.32,188.64,184.32,91.44,7.2,0,0,0,0,0,0
2024-03-18,1,816,5012.64,208.86,709.2,0,709.2,4.32,0,0,0,0,0,0,76.32,274.32,462.96,600.48,682.56,709.2,683.28,606.96,492.48,339.12,80.64,4.32,0,0,0,0,0,0
2024-03-19,1,816,4089.6,170.4,729.36,0,729.36,4.32,0,0,0,0,0,0,4.32,40.32,248.4,612.72,700.56,670.32,729.36,656.64,330.48,66.96,23.76,5.76,0,0,0,0,0,0
2024-03-20,1,816,4136.4,172.35,691.2,0,691.2,8.64,0,0,0,0,0,0,34.56,84.24,337.68,68.4,657.36,660.24,691.2,584.64,556.56,335.52,117.36,8.64,0,0,0,0,0,0
2024-03-21,1,816,5649.84,235.41,779.76,0,779.76,13.68,0,0,0,0,0,0,105.84,313.92,522.72,664.56,753.12,779.76,758.16,684.72,548.64,358.56,146.16,13.68,0,0,0,0,0,0
2024-03-22,1,816,3944.16,164.34,676.08,0,676.08,2.88,0,0,0,0,0,0,86.4,288.72,484.56,609.12,633.6,676.08,546.48,359.28,167.04,48.96,41.04,2.88,0,0,0,0,0,0
2024-03-23,1,816,1501.2,62.55,562.32,0,562.32,1.44,0,0,0,0,0,0,19.44,37.44,398.16,562.32,380.88,0,0,48.96,38.16,14.4,1.44,0,0,0,0,0,0,0
2024-03-24,1,816,445.68,18.57,77.04,0,77.04,0.72,0,0,0,0,0,0,0.72,7.2,27.36,54.72,77.04,62.64,68.4,70.56,49.68,20.88,6.48,0,0,0,0,0,0,0
2024-03-25,1,816,367.92,15.33,58.32,0,58.32,5.04,0,0,0,0,0,0,5.04,34.56,51.12,43.2,19.44,7.92,51.84,54.72,58.32,28.8,12.96,0,0,0,0,0,0,0
2024-03-26,1,816,662.4,27.6,100.8,0,100.8,2.88,0,0,0,0,0,0,11.52,41.76,25.92,58.32,78.48,76.32,100.8,98.64,51.12,69.12,47.52,2.88,0,0,0,0,0,0
2024-03-27,1,816,3909.6,162.9,714.96,0,714.96,2.88,0,0,0,0,0,0,108.72,254.16,288.72,453.6,504.72,714.96,713.52,515.52,212.4,91.44,48.96,2.88,0,0,0,0,0,0
2024-03-28,1,816,491.04,20.46,91.44,0,91.44,0.72,0,0,0,0,0,0,3.6,18.72,41.76,88.56,91.44,62.64,56.88,62.64,36,20.88,7.2,0.72,0,0,0,0,0,0
2024-03-29,1,816,5140.08,214.17,713.52,0,713.52,13.68,0,0,0,0,0,0,105.84,298.08,483.12,605.52,684.72,713.52,699.12,640.08,491.04,297.36,108,13.68,0,0,0,0,0,0
2024-03-30,1,816,2005.2,83.55,460.08,0,460.08,21.6,0,0,0,0,0,0,88.56,253.44,380.16,460.08,258.48,0,0,0,171.36,271.44,100.08,21.6,0,0,0,0,0,0
2024-03-31,1,816,1905.12,79.38,417.6,0,417.6,12.96,0,0,0,0,0,0,82.08,183.6,311.04,417.6,300.24,145.44,107.28,108.72,66.24,68.4,101.52,12.96,0,0,0,0,0,0
2024-04-01,1,816,2553.84,106.41,574.56,0,574.56,7.92,0,0,0,0,0,7.92,129.6,334.08,507.6,574.56,0,0,0,0,488.16,347.04,149.04,15.84,0,0,0,0,0,0
2024-04-02,1,816,784.8,32.7,182.16,0,182.16,1.44,0,0,0,0,0,1.44,33.84,87.12,138.96,111.6,182.16,81.36,51.84,41.04,30.96,11.52,11.52,1.44,0,0,0,0,0,0
2024-04-03,1,816,667.44,27.81,129.6,0,129.6,7.92,0,0,0,0,0,0,8.64,55.44,24.48,127.44,74.16,44.64,43.92,64.08,129.6,54,33.12,7.92,0,0,0,0,0,0
2024-04-04,1,816,889.2,37.05,159.12,0,159.12,8.64,0,0,0,0,0,0,15.12,113.04,159.12,156.96,112.32,129.6,53.28,69.12,44.64,27.36,8.64,0,0,0,0,0,0,0
2024-04-05,1,816,3231.36,134.64,519.84,0,519.84,4.32,0,0,0,0,0,4.32,64.8,182.16,226.08,267.12,326.88,309.6,519.84,415.44,433.44,311.76,154.08,15.84,0,0,0,0,0,0
2024-04-06,1,816,2157.12,89.88,288.72,0,288.72,5.76,0,0,0,0,0,5.76,108.72,170.64,239.76,202.32,270.72,149.04,167.04,288.72,205.2,233.28,95.76,20.16,0,0,0,0,0,0
2024-04-07,1,816,812.88,33.87,329.04,0,329.04,1.44,0,0,0,0,0,12.24,138.24,329.04,227.52,0,0,0,0,12.96,39.6,38.16,13.68,1.44,0,0,0,0,0,0
2024-04-08,1,816,938.88,39.12,186.48,0,186.48,2.88,0,0,0,0,0,2.88,30.96,73.44,116.64,133.92,186.48,102.96,97.92,61.92,49.68,46.8,35.28,0,0,0,0,0,0,0
2024-04-09,1,816,4187.52,174.48,614.88,0,614.88,13.68,0,0,0,0,0,13.68,128.16,318.24,488.88,614.88,549.36,588.96,434.16,263.52,286.56,324,151.2,25.92,0,0,0,0,0,0
2024-04-10,1,816,3514.32,146.43,622.08,0,622.08,9.36,0,0,0,0,0,9.36,118.08,210.24,262.8,488.16,555.84,120.24,123.84,622.08,500.4,334.08,146.88,22.32,0,0,0,0,0,0
2024-04-11,1,816,1043.28,43.47,197.28,0,197.28,4.32,0,0,0,0,0,0,7.92,42.48,68.4,114.48,121.68,161.28,197.28,134.64,90,49.68,51.12,4.32,0,0,0,0,0,0
2024-04-12,1,816,4165.2,173.55,638.64,0,638.64,11.52,0,0,0,0,0,11.52,119.52,342.72,411.12,638.64,560.88,599.76,525.6,365.04,303.84,172.8,90,23.76,0,0,0,0,0,0
2024-04-13,1,816,5411.52,225.48,704.88,0,704.88,21.6,0,0,0,0,0,23.76,180,354.96,513.36,628.56,681.84,704.88,681.12,619.2,506.88,344.16,151.2,21.6,0,0,0,0,0,0
2024-04-14,1,816,3024,126,545.76,0,545.76,2.88,0,0,0,0,0,11.52,70.56,272.88,469.44,545.76,437.04,370.8,395.28,233.28,102.24,79.92,32.4,2.88,0,0,0,0,0,0
2024-04-15,1,816,2607.12,108.63,438.48,0,438.48,2.88,0,0,0,0,0,2.88,100.08,201.6,289.44,438.48,352.8,92.16,136.8,185.04,332.64,303.84,150.48,20.88,0,0,0,0,0,0
2024-04-16,1,816,3149.28,131.22,685.44,0,685.44,22.32,0,0,0,0,0,22.32,131.76,214.56,318.24,414.72,685.44,56.88,0,352.8,469.44,304.56,152.64,25.92,0,0,0,0,0,0
2024-04-17,1,816,2479.68,103.32,367.92,0,367.92,12.24,0,0,0,0,0,21.6,146.88,253.44,303.12,367.92,337.68,262.08,257.76,201.6,202.32,70.56,42.48,12.24,0,0,0,0,0,0
2024-04-18,1,816,3026.88,126.12,636.48,0,636.48,23.76,0,0,0,0,0,23.76,152.64,344.88,513.36,636.48,57.6,0,132.48,181.44,452.88,347.76,156.96,26.64,0,0,0,0,0,0
2024-04-19,1,816,4229.28,176.22,593.28,0,593.28,25.92,0,0,0,0,0,28.08,155.52,307.44,463.68,506.88,577.44,476.64,593.28,463.68,297.36,192.96,140.4,25.92,0,0,0,0,0,0
2024-04-20,1,816,1872.72,78.03,420.48,0,420.48,0.72,0,0,0,0,0,0.72,4.32,63.36,69.12,170.64,169.92,208.08,311.76,420.48,328.32,113.76,10.8,1.44,0,0,0,0,0,0
2024-04-21,1,816,647.28,26.97,136.08,0,136.08,0.72,0,0,0,0,0,0,7.2,24.48,38.16,58.32,59.04,100.8,136.08,94.32,68.4,41.04,18.72,0.72,0,0,0,0,0,0
2024-04-22,1,816,514.8,21.45,71.28,0,71.28,8.64,0,0,0,0,0,0,11.52,23.76,62.64,70.56,49.68,71.28,59.04,65.52,48.24,34.56,9.36,8.64,0,0,0,0,0,0
2024-04-23,1,816,381.6,15.9,90.72,0,90.72,1.44,0,0,0,0,0,0,4.32,15.84,39.6,36,63.36,90.72,55.44,42.48,10.8,11.52,10.08,1.44,0,0,0,0,0,0
2024-04-24,1,816,2143.44,89.31,671.04,0,671.04,1.44,0,0,0,0,0,20.88,126.72,270.72,554.4,671.04,417.6,0,0,15.12,30.24,25.2,10.08,1.44,0,0,0,0,0,0
2024-04-25,1,816,2751.84,114.66,720,0,720,30.24,0,0,0,0,0,30.24,185.76,391.68,546.48,634.32,720,243.36,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-26,1,816,2602.08,108.42,474.48,0,474.48,0.72,0,0,0,0,0,0.72,14.4,36,117.36,189.36,315.36,298.8,221.04,368.64,474.48,370.08,169.92,25.92,0,0,0,0,0,0
2024-04-27,1,816,1970.64,82.11,532.8,0,532.8,28.8,0,0,0,0,0,31.68,182.16,373.68,532.8,363.6,0,0,0,0,0,293.76,164.16,28.8,0,0,0,0,0,0
2024-04-28,1,816,3850.56,160.44,550.08,0,550.08,6.48,0,0,0,0,0,36.72,128.16,270.72,351.36,415.44,550.08,542.16,503.28,432.72,307.44,245.52,60.48,6.48,0,0,0,0,0,0
2024-04-29,1,816,878.4,36.6,181.44,0,181.44,0.72,0,0,0,0,0,0,5.04,54.72,69.84,181.44,149.04,123.12,79.2,73.44,92.88,36,12.96,0.72,0,0,0,0,0,0
2024-04-30,1,816,3369.6,140.4,639.36,0,639.36,4.32,0,0,0,0,0,7.2,38.16,77.76,234,328.32,639.36,529.2,536.4,382.32,360,163.44,69.12,4.32,0,0,0,0,0,0
2024-05-01,1,816,1188.72,49.53,197.28,0,197.28,20.16,0,0,0,0,0,23.04,64.08,63.36,20.16,33.12,91.44,84.24,117.36,118.08,197.28,195.12,139.68,41.76,0,0,0,0,0,0
2024-05-02,1,816,3057.84,127.41,656.64,0,656.64,1.44,0,0,0,0,0,38.88,172.8,381.6,537.84,656.64,651.6,59.76,0,0,232.56,203.04,77.76,43.92,1.44,0,0,0,0,0
2024-05-03,1,816,3461.04,144.21,640.8,0,640.8,30.96,0,0,0,0,0,36,179.28,370.8,527.04,634.32,640.8,0,0,0,507.6,360,174.24,30.96,0,0,0,0,0,0
2024-05-04,1,816,3738.24,155.76,658.8,0,658.8,2.16,0,0,0,0,0,21.6,119.52,279.36,476.64,499.68,614.16,658.8,454.32,379.44,160.56,48.24,23.76,2.16,0,0,0,0,0,0
2024-05-05,1,816,460.08,19.17,93.6,0,93.6,0.72,0,0,0,0,0,4.32,24.48,36.72,55.44,78.48,93.6,23.76,88.56,41.76,8.64,2.16,0.72,1.44,0,0,0,0,0,0
2024-05-06,1,816,4600.08,191.67,645.84,0,645.84,0.72,0,0,0,0,0,34.56,186.48,351.36,368.64,473.76,645.84,589.68,594,511.2,363.6,290.16,154.08,36,0.72,0,0,0,0,0
2024-05-07,1,816,3344.4,139.35,646.56,0,646.56,0.72,0,0,0,0,0,41.04,178.56,365.76,522.72,646.56,463.68,0,0,119.52,488.16,325.44,155.52,36.72,0.72,0,0,0,0,0
2024-05-08,1,816,1028.88,42.87,221.76,0,221.76,2.16,0,0,0,0,0,2.16,9.36,32.4,44.64,75.6,123.84,120.24,67.68,99.36,78.48,221.76,124.56,28.8,0,0,0,0,0,0
2024-05-09,1,816,2536.56,105.69,654.48,0,654.48,0.72,0,0,0,0,0,39.6,199.44,395.28,549.36,654.48,57.6,0,0,0,95.76,344.88,162,37.44,0.72,0,0,0,0,0
2024-05-10,1,816,1896.48,79.02,637.92,0,637.92,2.16,0,0,0,0,0,43.2,194.4,380.88,531.36,637.92,56.88,0,0,0,0,30.24,19.44,2.16,0,0,0,0,0,0
2024-05-11,1,816,2404.08,100.17,387.36,0,387.36,1.44,0,0,0,0,0,48.24,133.92,306,285.84,280.08,344.16,387.36,286.56,133.2,124.56,58.32,14.4,1.44,0,0,0,0,0,0
2024-05-12,1,816,1628.64,67.86,271.44,0,271.44,0.72,0,0,0,0,0,4.32,44.64,75.6,133.92,185.76,271.44,264.24,172.08,150.48,114.48,86.4,74.88,49.68,0.72,0,0,0,0,0
2024-05-13,1,816,2915.28,121.47,654.48,0,654.48,0.72,0,0,0,0,0,39.6,200.16,392.4,544.32,654.48,294.48,0,0,0,223.2,360,172.08,33.84,0.72,0,0,0,0,0
2024-05-14,1,816,2366.64,98.61,635.04,0,635.04,1.44,0,0,0,0,0,45.36,200.88,388.08,533.52,635.04,113.04,0,0,0,0,244.08,170.64,34.56,1.44,0,0,0,0,0
2024-05-15,1,816,2354.4,98.1,552.24,0,552.24,12.24,0,0,0,0,0,44.64,212.4,404.64,552.24,263.52,0,0,0,498.24,317.52,20.88,28.08,12.24,0,0,0,0,0,0
2024-05-16,1,816,2484,103.5,674.64,0,674.64,1.44,0,0,0,0,0,45.36,203.76,399.6,558.72,674.64,427.68,0,0,0,0,0,133.92,38.88,1.44,0,0,0,0,0
2024-05-17,1,816,5544,231,714.96,0,714.96,2.88,0,0,0,0,0,47.52,212.4,370.8,519.84,636.48,705.6,714.96,674.64,614.16,476.64,361.44,169.2,37.44,2.88,0,0,0,0,0
2024-05-18,1,816,5541.84,230.91,697.68,0,697.68,0.72,0,0,0,0,0,47.52,190.08,356.4,550.8,640.08,697.68,668.16,675.36,627.12,510.48,365.04,177.12,35.28,0.72,0,0,0,0,0
2024-05-19,1,816,5550.48,231.27,706.32,0,706.32,1.44,0,0,0,0,0,45.36,203.04,387.36,532.8,627.84,684.72,706.32,679.68,614.88,504.72,352.8,172.8,36.72,1.44,0,0,0,0,0
2024-05-20,1,816,4728.24,197.01,655.92,0,655.92,2.88,0,0,0,0,0,48.96,197.28,369.36,491.04,525.6,655.92,539.28,556.56,461.52,327.6,337.68,177.12,37.44,2.88,0,0,0,0,0
2024-05-21,1,816,4980.96,207.54,696.96,0,696.96,2.16,0,0,0,0,0,47.52,192.24,371.52,517.68,612,690.48,696.96,537.12,406.08,357.84,358.56,140.4,50.4,2.16,0,0,0,0,0
2024-05-22,1,816,3418.56,142.44,529.92,0,529.92,1.44,0,0,0,0,0,25.2,61.2,162.72,357.12,432.72,480.24,529.92,393.12,303.12,304.56,239.04,90,38.16,1.44,0,0,0,0,0
2024-05-23,1,816,4744.8,197.7,565.92,0,565.92,2.88,0,0,0,0,0,52.56,156.96,326.88,479.52,565.2,528.48,539.28,565.92,530.64,448.56,318.24,183.6,46.08,2.88,0,0,0,0,0
2024-05-24,1,816,5348.88,222.87,696.24,0,696.24,3.6,0,0,0,0,0,46.8,178.56,322.56,509.76,617.76,671.04,696.24,666,596.16,488.88,338.4,167.04,46.08,3.6,0,0,0,0,0
2024-05-25,1,816,5114.16,213.09,668.16,0,668.16,2.88,0,0,0,0,0,30.24,138.96,288,470.16,609.84,633.6,668.16,661.68,596.16,482.4,327.6,162,42.48,2.88,0,0,0,0,0
2024-05-26,1,816,2597.04,108.21,544.32,0,544.32,1.44,0,0,0,0,0,38.16,197.28,373.68,320.4,230.4,544.32,259.2,203.76,123.12,136.08,62.64,83.52,23.04,1.44,0,0,0,0,0
2024-05-27,1,816,3209.04,133.71,659.52,0,659.52,10.08,0,0,0,0,0,54.72,142.56,226.8,273.6,435.6,659.52,455.76,420.48,298.8,104.4,90.72,36,10.08,0,0,0,0,0,0
2024-05-28,1,816,5644.8,235.2,714.24,0,714.24,2.16,0,0,0,0,0,35.28,174.96,390.96,541.44,647.28,709.2,714.24,695.52,630,518.4,363.6,180,41.76,2.16,0,0,0,0,0
2024-05-29,1,816,5241.6,218.4,691.2,0,691.2,2.16,0,0,0,0,0,49.68,201.6,379.44,511.92,609.84,680.4,691.2,613.44,439.2,519.12,317.52,187.2,38.88,2.16,0,0,0,0,0
2024-05-30,1,816,3397.68,141.57,612,0,612,0.72,0,0,0,0,0,32.4,117.36,134.64,216,524.16,491.76,612,377.28,404.64,250.56,155.52,42.48,38.16,0.72,0,0,0,0,0
2024-05-31,1,816,3014.64,125.61,499.68,0,499.68,10.8,0,0,0,0,0,10.8,52.56,104.4,120.96,156.96,244.08,360.72,499.68,444.96,454.32,316.08,171.36,66.96,10.8,0,0,0,0,0
2024-06-01,1,816,3785.04,157.71,643.68,0,643.68,2.88,0,0,0,0,0,51.84,141.84,115.2,56.88,249.84,397.44,562.32,643.68,522,442.8,372.96,186.48,38.88,2.88,0,0,0,0,0
2024-06-02,1,816,4212.72,175.53,611.28,0,611.28,2.88,0,0,0,0,0,46.08,114.48,226.08,311.04,492.48,611.28,558.72,509.76,496.08,286.56,272.16,206.64,78.48,2.88,0,0,0,0,0
2024-06-03,1,816,4703.76,195.99,637.92,0,637.92,3.6,0,0,0,0,0,58.32,187.92,349.92,482.4,580.32,637.92,475.92,495.36,509.76,472.32,252,139.68,58.32,3.6,0,0,0,0,0
2024-06-04,1,816,4752,198,678.96,0,678.96,2.88,0,0,0,0,0,50.4,198,220.32,416.88,421.92,553.68,584.64,678.96,611.28,460.08,351.36,150.48,51.12,2.88,0,0,0,0,0
2024-06-05,1,816,2885.04,120.21,472.32,0,472.32,18.72,0,0,0,0,0,57.6,129.6,183.6,354.96,401.76,327.6,472.32,306.72,230.4,115.92,192.96,92.88,18.72,0,0,0,0,0,0
2024-06-06,1,816,1706.4,71.1,280.8,0,280.8,6.48,0,0,0,0,0,25.2,74.16,128.88,159.84,134.64,120.24,174.24,268.56,280.8,202.32,91.44,39.6,6.48,0,0,0,0,0,0
2024-06-07,1,816,2390.4,99.6,373.68,0,373.68,1.44,0,0,0,0,0,61.92,146.16,176.4,249.84,318.24,264.24,373.68,291.6,151.92,97.92,103.68,102.96,50.4,1.44,0,0,0,0,0
2024-06-08,1,816,1504.8,62.7,193.68,0,193.68,3.6,0,0,0,0,0,3.6,25.2,61.92,135.36,162.72,191.52,193.68,146.16,98.64,152.64,185.04,48.24,90,10.08,0,0,0,0,0
2024-06-09,1,816,1715.76,71.49,380.88,0,380.88,1.44,0,0,0,0,0,1.44,13.68,31.68,39.6,51.12,48.96,86.4,114.48,354.24,380.88,361.44,184.32,44.64,2.88,0,0,0,0,0
2024-06-10,1,816,4934.16,205.59,664.56,0,664.56,3.6,0,0,0,0,0,70.56,134.64,302.4,414.72,441.36,596.88,664.56,651.6,591.84,489.6,346.32,179.28,46.8,3.6,0,0,0,0,0
2024-06-11,1,816,3957.84,164.91,625.68,0,625.68,7.2,0,0,0,0,0,54,149.04,247.68,387.36,454.32,434.88,404.64,625.68,439.92,343.44,221.04,135.36,53.28,7.2,0,0,0,0,0
2024-06-12,1,816,3431.52,142.98,429.12,0,429.12,4.32,0,0,0,0,0,47.52,198.72,233.28,347.76,387.36,429.12,329.04,286.56,237.6,348.48,354.96,182.88,43.92,4.32,0,0,0,0,0
2024-06-13,1,816,4721.76,196.74,594,0,594,5.04,0,0,0,0,0,44.64,189.36,357.84,456.48,594,580.32,455.04,375.12,583.92,502.56,349.2,180,48.24,5.04,0,0,0,0,0
2024-06-14,1,816,3726,155.25,580.32,0,580.32,5.04,0,0,0,0,0,40.32,143.28,162,356.4,470.88,580.32,550.08,387.36,319.68,299.52,223.92,137.52,49.68,5.04,0,0,0,0,0
2024-06-15,1,816,3054.96,127.29,459.36,0,459.36,7.92,0,0,0,0,0,48.96,108,327.6,308.16,91.44,120.96,265.68,354.24,459.36,406.08,349.92,164.88,41.76,7.92,0,0,0,0,0
2024-06-16,1,816,3646.08,151.92,594.72,0,594.72,1.44,0,0,0,0,0,28.08,75.6,239.76,196.56,332.64,362.16,345.6,487.44,594.72,474.48,288,161.28,58.32,1.44,0,0,0,0,0
2024-06-17,1,816,1216.08,50.67,190.08,0,190.08,2.16,0,0,0,0,0,2.16,40.32,58.32,32.4,79.2,174.24,173.52,82.8,71.28,115.2,190.08,103.68,84.96,7.92,0,0,0,0,0
2024-06-18,1,816,4686.48,195.27,664.56,0,664.56,3.6,0,0,0,0,0,43.92,187.2,363.6,510.48,612.72,289.44,336.96,664.56,576.72,502.56,360,189.36,45.36,3.6,0,0,0,0,0
2024-06-19,1,816,3504.24,146.01,526.32,0,526.32,23.76,0,0,0,0,0,49.68,144,336.96,457.2,511.92,526.32,465.12,298.8,199.44,159.84,218.88,112.32,23.76,0,0,0,0,0,0
2024-06-20,1,816,274.32,11.43,44.64,0,44.64,2.16,0,0,0,0,0,2.16,18,20.16,20.16,42.48,16.56,15.12,17.28,10.8,28.8,44.64,33.12,5.04,0,0,0,0,0,0
2024-06-21,1,816,2759.04,114.96,489.6,0,489.6,2.88,0,0,0,0,0,33.12,105.12,100.08,150.48,489.6,465.84,295.2,107.28,290.16,205.92,311.76,134.64,66.96,2.88,0,0,0,0,0
2024-06-22,1,816,708.48,29.52,130.32,0,130.32,11.52,0,0,0,0,0,12.24,27.36,53.28,130.32,90.72,61.2,15.84,113.04,97.92,54.72,27.36,11.52,12.96,0,0,0,0,0,0
2024-06-23,1,816,1791.36,74.64,296.64,0,296.64,6.48,0,0,0,0,0,0,0,12.24,92.88,170.64,226.8,296.64,236.88,170.64,146.88,156.24,203.76,71.28,6.48,0,0,0,0,0
2024-06-24,1,816,3004.56,125.19,529.2,0,529.2,4.32,0,0,0,0,0,51.84,114.48,102.96,87.84,266.4,461.52,250.56,523.44,529.2,300.24,138.96,116.64,56.16,4.32,0,0,0,0,0
2024-06-25,1,816,1388.16,57.84,149.76,0,149.76,2.16,0,0,0,0,0,28.8,79.92,118.08,146.88,149.76,116.64,137.52,140.4,114.48,108.72,128.16,89.28,27.36,2.16,0,0,0,0,0
2024-06-26,1,816,2739.6,114.15,439.2,0,439.2,6.48,0,0,0,0,0,47.52,72.72,100.08,104.4,224.64,333.36,406.8,234,439.2,343.44,244.8,141.12,41.04,6.48,0,0,0,0,0
2024-06-27,1,816,530.64,22.11,82.8,0,82.8,2.16,0,0,0,0,0,2.16,33.84,45.36,38.16,77.04,82.8,30.24,43.92,52.56,68.4,40.32,9.36,3.6,2.88,0,0,0,0,0
2024-06-28,1,816,2164.32,90.18,383.04,0,383.04,1.44,0,0,0,0,0,30.24,128.88,192.24,145.44,185.76,283.68,173.52,131.76,383.04,282.24,125.28,86.4,14.4,1.44,0,0,0,0,0
2024-06-29,1,816,361.44,15.06,54,0,54,2.16,0,0,0,0,0,2.16,7.92,5.04,34.56,44.64,19.44,28.8,33.12,28.08,54,48.96,46.08,8.64,0,0,0,0,0,0
2024-06-30,1,816,1263.6,52.65,182.16,0,182.16,12.24,0,0,0,0,0,12.24,32.4,127.44,67.68,86.4,87.84,107.28,142.56,162.72,182.16,172.08,65.52,17.28,0,0,0,0,0,0
2024-07-01,1,816,1203.12,50.13,189.36,0,189.36,1.44,0,0,0,0,0,41.76,147.6,150.48,146.88,120.96,70.56,189.36,161.28,26.64,35.28,48.24,50.4,12.24,1.44,0,0,0,0,0
2024-07-02,1,816,1198.08,49.92,360,0,360,6.48,0,0,0,0,0,21.6,76.32,96.48,235.44,360,91.44,79.2,63.36,68.4,52.56,30.24,16.56,6.48,0,0,0,0,0,0
2024-07-03,1,816,413.28,17.22,62.64,0,62.64,3.6,0,0,0,0,0,4.32,20.16,13.68,25.2,61.2,62.64,47.52,44.64,46.08,41.04,28.08,15.12,3.6,0,0,0,0,0,0
2024-07-04,1,816,587.52,24.48,77.04,0,77.04,2.16,0,0,0,0,0,2.88,19.44,38.88,54.72,65.52,69.12,77.04,74.88,68.4,56.16,39.6,18.72,2.16,0,0,0,0,0,0
2024-07-05,1,816,565.2,23.55,77.76,0,77.76,2.88,0,0,0,0,0,0,10.8,33.84,46.8,66.96,74.88,77.76,75.6,62.64,57.6,37.44,18,2.88,0,0,0,0,0,0
2024-07-06,1,816,532.8,22.2,326.88,0,326.88,3.6,0,0,0,0,0,3.6,18,30.96,56.16,59.04,326.88,38.16,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-07,1,816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-08,1,816,3742.56,155.94,549.36,0,549.36,7.92,0,0,0,0,0,0,0,23.04,414,413.28,412.56,544.32,549.36,506.16,486.72,230.4,108.72,46.08,7.92,0,0,0,0,0
2024-07-09,1,816,3504.96,146.04,509.76,0,509.76,25.92,0,0,0,0,0,25.92,102.96,258.48,445.68,318.24,509.76,351.36,329.04,419.04,414.72,185.04,108.72,36,0,0,0,0,0,0
2024-07-10,1,816,519.12,21.63,132.48,0,132.48,1.44,0,0,0,0,0,11.52,24.48,2.88,36,41.04,132.48,95.04,30.96,22.32,22.32,28.08,43.2,27.36,1.44,0,0,0,0,0
2024-07-11,1,816,869.76,36.24,129.6,0,129.6,7.2,0,0,0,0,0,12.96,67.68,100.08,80.64,86.4,129.6,110.16,84.96,41.76,83.52,42.48,22.32,7.2,0,0,0,0,0,0
2024-07-12,1,816,1740.96,72.54,493.2,0,493.2,12.24,0,0,0,0,0,41.04,74.88,209.52,378,493.2,154.8,51.12,29.52,101.52,48.24,26.64,82.8,37.44,12.24,0,0,0,0,0
2024-07-13,1,816,959.04,39.96,172.08,0,172.08,14.4,0,0,0,0,0,50.4,64.8,47.52,118.8,172.08,70.56,55.44,79.2,124.56,89.28,38.88,14.4,33.12,0,0,0,0,0,0
