년월일,호기,설비용량(kW),총량(kWh),평균(kWh),최대(kWh),최소(kWh),최대(시간별_kWh),최소(시간별_kWh),0-1시 발전량(kWh),1-2시 발전량(kWh),2-3시 발전량(kWh),3-4시 발전량(kWh),4-5시 발전량(kWh),5-6시 발전량(kWh),6-7시 발전량(kWh),7-8시 발전량(kWh),8-9시 발전량(kWh),9-10시 발전량(kWh),10-11시 발전량(kWh),11-12시 발전량(kWh),12-13시 발전량(kWh),13-14시 발전량(kWh),14-15시 발전량(kWh),15-16시 발전량(kWh),16-17시 발전량(kWh),17-18시 발전량(kWh),18-19시 발전량(kWh),19-20시 발전량(kWh),20-21시 발전량(kWh),21-22시 발전량(kWh),22-23시 발전량(kWh),23-24시 발전량(kWh)
2022-08-20,1,999.6,1466.564,61.107,175.004,0,175.004,10.124,0,0,0,0,0,0,20.972,132.338,161.264,170.665,172.112,117.152,141.739,175.004,100.519,137.4,98.349,28.926,10.124,0,0,0,0,0
2022-08-21,1,999.6,4367.873,181.995,589.374,0,589.374,10.847,0,0,0,0,0,0,10.847,110.643,213.332,500.425,577.08,589.374,490.301,473.668,448.358,430.279,348.562,142.462,32.542,0,0,0,0,0
2022-08-22,1,999.6,4332.44,180.518,612.515,0,612.515,13.017,0,0,0,0,0,0,13.017,125.829,263.953,350.732,464.991,612.515,456.313,601.667,590.82,407.138,291.433,139.569,14.463,0,0,0,0,0
2022-08-23,1,999.6,3915.175,163.132,684.107,0,684.107,9.401,0,0,0,0,0,0,9.401,91.841,226.348,459.205,578.526,655.904,684.107,620.469,245.874,169.219,83.163,65.807,25.311,0,0,0,0,0
2022-08-24,1,999.6,3184.065,132.669,470.776,0,470.776,11.571,0,0,0,0,0,0,11.571,34.712,142.462,326.144,256.721,224.902,401.353,316.02,470.776,470.776,356.517,156.925,15.186,0,0,0,0,0
2022-08-25,1,999.6,5220.477,217.52,716.649,0,716.649,12.294,0,0,0,0,0,0,12.294,127.276,336.992,475.838,632.04,702.909,716.649,700.74,548.877,514.888,297.218,133.061,21.695,0,0,0,0,0
2022-08-26,1,999.6,1948.187,81.174,306.619,0,306.619,5.062,0,0,0,0,0,0,5.062,33.988,34.712,72.316,114.982,306.619,302.28,272.631,167.049,237.919,258.167,117.875,24.587,0,0,0,0,0
2022-08-27,1,999.6,4294.835,178.951,668.198,0,668.198,21.695,0,0,0,0,0,0,21.695,114.259,157.648,284.201,431.725,496.086,645.78,668.198,627.701,478.731,259.614,83.886,25.311,0,0,0,0,0
2022-08-28,1,999.6,4108.26,171.178,581.419,0,581.419,15.186,0,0,0,0,0,0,15.186,96.18,264.676,355.794,391.228,581.419,544.538,578.526,552.493,355.071,202.484,143.185,27.48,0,0,0,0,0
2022-08-29,1,999.6,3426.321,142.763,468.606,0,468.606,5.785,0,0,0,0,0,0,5.785,84.609,235.749,414.369,468.606,436.787,367.364,438.957,314.574,351.455,237.196,53.514,17.356,0,0,0,0,0
2022-08-30,1,999.6,4641.949,193.415,697.847,0,697.847,3.616,0,0,0,0,0,0,3.616,58.576,231.411,359.409,592.266,687,690.616,697.847,564.786,386.889,256.721,93.287,19.525,0,0,0,0,0
2022-08-31,1,999.6,2495.618,103.984,606.006,0,606.006,0.723,0,0,0,0,0,0,0.723,28.926,101.242,150.417,269.015,527.182,606.006,300.111,269.015,73.039,113.536,42.666,13.74,0,0,0,0,0
2022-09-01,1,999.6,1985.791,82.741,357.24,0,357.24,3.616,0,0,0,0,0,0,3.616,101.242,249.489,290.709,357.24,334.822,278.416,133.061,52.067,96.18,41.22,44.113,3.616,0,0,0,0,0
2022-09-02,1,999.6,169.942,7.081,50.621,0,50.621,8.678,0,0,0,0,0,0,0,0,8.678,17.356,31.096,50.621,13.74,8.678,9.401,15.909,14.463,0,0,0,0,0,0,0
2022-09-03,1,999.6,916.964,38.207,237.196,0,237.196,10.124,0,0,0,0,0,0,0,27.48,41.943,33.265,20.248,26.757,75.932,94.734,183.682,237.196,148.247,17.356,10.124,0,0,0,0,0
2022-09-04,1,999.6,1625.659,67.736,305.896,0,305.896,5.062,0,0,0,0,0,0,5.062,66.531,107.027,305.896,295.048,227.072,290.709,51.344,36.158,72.316,133.061,35.435,0,0,0,0,0,0
2022-09-05,1,999.6,321.082,13.378,82.44,0,82.44,1.446,0,0,0,0,0,0,0,2.169,7.232,39.051,34.712,82.44,74.485,33.988,8.678,22.418,14.463,1.446,0,0,0,0,0,0
2022-09-06,1,999.6,4835.033,201.46,749.192,0,749.192,5.785,0,0,0,0,0,0,5.785,117.875,243.704,293.602,325.421,685.554,743.406,749.192,654.458,527.905,340.607,138.846,8.678,0,0,0,0,0
2022-09-07,1,999.6,5316.658,221.527,736.898,0,736.898,10.847,0,0,0,0,0,0,10.847,127.276,341.331,490.301,642.887,717.373,736.898,720.988,631.317,484.516,293.602,107.751,11.571,0,0,0,0,0
2022-09-08,1,999.6,4934.106,205.588,729.666,0,729.666,10.124,0,0,0,0,0,0,10.124,127.999,324.698,506.211,572.741,729.666,417.262,655.904,648.673,507.657,302.28,120.767,10.124,0,0,0,0,0
2022-09-09,1,999.6,3209.374,133.724,538.753,0,538.753,4.339,0,0,0,0,0,0,4.339,144.632,308.788,538.753,522.12,494.64,344.223,245.151,235.026,146.801,125.106,75.208,24.587,0,0,0,0,0
2022-09-10,1,999.6,2134.036,88.918,445.465,0,445.465,0.723,0,0,0,0,0,0,2.169,21.695,127.999,253.828,308.788,125.106,166.326,331.206,445.465,266.122,70.146,14.463,0.723,0,0,0,0,0
2022-09-11,1,999.6,1845.498,76.896,428.109,0,428.109,0.723,0,0,0,0,0,0,0.723,20.972,39.774,52.067,125.106,211.885,428.109,326.144,248.043,154.033,202.484,36.158,0,0,0,0,0,0
2022-09-12,1,999.6,679.043,28.293,120.767,0,120.767,1.446,0,0,0,0,0,0,1.446,19.525,54.237,120.767,69.423,47.728,65.807,72.316,70.146,78.824,51.344,23.864,3.616,0,0,0,0,0
2022-09-13,1,999.6,313.129,13.047,55.683,0,55.683,1.446,0,0,0,0,0,0,1.446,34.712,41.943,12.294,11.571,16.633,39.774,55.683,51.344,34.712,7.232,5.785,0,0,0,0,0,0
2022-09-14,1,999.6,899.608,37.484,149.694,0,149.694,2.169,0,0,0,0,0,0,2.169,18.802,51.344,104.135,128.722,149.694,136.677,104.135,90.395,55.683,43.389,14.463,0,0,0,0,0,0
2022-09-15,1,999.6,1338.566,55.774,214.778,0,214.778,2.169,0,0,0,0,0,0,2.169,25.311,63.638,131.615,99.796,148.971,214.778,193.083,146.078,180.789,101.242,31.096,0,0,0,0,0,0
2022-09-16,1,999.6,3183.342,132.639,522.843,0,522.843,2.893,0,0,0,0,0,0,5.785,77.378,231.411,462.821,522.843,498.256,427.386,276.246,254.552,217.671,151.14,54.96,2.893,0,0,0,0,0
2022-09-17,1,999.6,2815.253,117.302,556.108,0,556.108,24.587,0,0,0,0,0,0,0,57.853,151.863,326.144,556.108,415.093,555.385,285.647,219.117,162.711,60.745,24.587,0,0,0,0,0,0
2022-09-18,1,999.6,3821.889,159.245,726.051,0,726.051,4.339,0,0,0,0,0,0,10.124,80.994,311.681,468.606,566.233,619.746,726.051,377.488,271.907,209.716,125.106,49.898,4.339,0,0,0,0,0
2022-09-19,1,999.6,5304.363,221.015,739.067,0,739.067,2.893,0,0,0,0,0,0,10.847,106.304,308.065,512.719,650.842,731.113,739.067,723.881,629.871,484.516,302.28,101.965,2.893,0,0,0,0,0
2022-09-20,1,999.6,2695.934,112.331,437.511,0,437.511,2.893,0,0,0,0,0,0,0,13.017,126.553,433.172,361.579,437.511,400.629,279.862,255.998,232.857,110.643,41.22,2.893,0,0,0,0,0
2022-09-21,1,999.6,3219.497,134.146,604.56,0,604.56,2.169,0,0,0,0,0,0,0,36.881,175.727,356.517,394.844,399.183,604.56,441.126,399.183,243.704,104.135,61.468,2.169,0,0,0,0,0
2022-09-22,1,999.6,2775.479,115.645,456.313,0,456.313,2.169,0,0,0,0,0,0,2.169,47.728,169.219,259.614,405.692,344.223,291.433,456.313,248.766,267.568,201.038,79.547,2.169,0,0,0,0,0
2022-09-23,1,999.6,3818.999,159.125,704.356,0,704.356,0.723,0,0,0,0,0,0,7.232,52.791,91.841,463.544,549.6,547.431,704.356,689.893,419.432,177.174,83.886,31.096,0.723,0,0,0,0,0
2022-09-24,1,999.6,4710.65,196.277,788.242,0,788.242,1.446,0,0,0,0,0,0,8.678,120.044,310.235,539.476,694.955,695.678,788.242,633.486,564.786,214.055,101.965,37.604,1.446,0,0,0,0,0
2022-09-25,1,999.6,3084.992,128.541,531.521,0,531.521,0.723,0,0,0,0,0,0,0.723,57.853,240.812,261.783,468.606,347.839,531.521,376.042,363.748,242.258,121.491,71.593,0.723,0,0,0,0,0
2022-09-26,1,999.6,4305.68,179.403,697.124,0,697.124,0.723,0,0,0,0,0,0,0.723,37.604,216.947,293.602,561.894,641.441,697.124,682.661,599.498,399.906,139.569,33.988,0.723,0,0,0,0,0
2022-09-27,1,999.6,3983.152,165.965,620.469,0,620.469,0.723,0,0,0,0,0,0,0.723,91.118,283.478,449.804,551.046,620.469,559.724,413.646,343.5,389.059,224.902,55.683,0,0,0,0,0,0
2022-09-28,1,999.6,1552.621,64.693,245.151,0,245.151,0.723,0,0,0,0,0,0,0.723,52.791,140.293,203.931,216.224,245.151,167.773,215.501,146.078,112.089,42.666,9.401,0,0,0,0,0,0
2022-09-29,1,999.6,3232.515,134.688,627.701,0,627.701,18.079,0,0,0,0,0,0,0,18.079,70.869,160.541,305.173,477.284,627.701,528.628,480.9,310.958,200.315,52.067,0,0,0,0,0,0
2022-09-30,1,999.6,4458.991,185.791,635.656,0,635.656,0.723,0,0,0,0,0,0,4.339,109.197,302.28,458.482,562.617,628.424,635.656,592.989,509.826,379.658,219.117,55.683,0.723,0,0,0,0,0
2022-10-01,1,999.6,4458.269,185.761,630.594,0,630.594,0.723,0,0,0,0,0,0,3.616,109.197,305.173,462.098,561.894,620.469,630.594,593.713,523.566,376.042,201.761,69.423,0.723,0,0,0,0,0
2022-10-02,1,999.6,1883.827,78.493,347.839,0,347.839,2.893,0,0,0,0,0,0,2.893,94.011,232.134,259.614,322.528,347.839,152.586,101.242,115.705,160.541,80.994,13.74,0,0,0,0,0,0
2022-10-03,1,999.6,2556.362,106.515,461.375,0,461.375,2.169,0,0,0,0,0,0,2.169,49.898,156.202,275.523,270.461,366.641,293.602,461.375,360.856,185.128,114.259,20.248,0,0,0,0,0,0
2022-10-04,1,999.6,1180.192,49.175,181.513,0,181.513,2.169,0,0,0,0,0,0,2.169,29.649,181.513,49.898,125.829,138.123,134.507,124.383,156.925,138.123,81.717,17.356,0,0,0,0,0,0
2022-10-05,1,999.6,3769.823,157.076,581.419,0,581.419,2.893,0,0,0,0,0,0,2.893,61.468,117.152,300.111,559.724,581.419,569.125,510.549,423.771,411.477,205.377,26.757,0,0,0,0,0,0
2022-10-06,1,999.6,1718.224,71.593,325.421,0,325.421,1.446,0,0,0,0,0,0,0,5.062,75.208,117.152,182.959,217.671,314.574,325.421,233.58,203.931,41.22,1.446,0,0,0,0,0,0
2022-10-07,1,999.6,3035.816,126.492,624.808,0,624.808,18.802,0,0,0,0,0,0,0,18.802,74.485,118.598,187.298,325.421,492.471,624.808,551.046,403.522,209.716,29.649,0,0,0,0,0,0
2022-10-08,1,999.6,907.563,37.815,252.382,0,252.382,10.847,0,0,0,0,0,0,0,10.847,25.311,73.039,136.677,110.643,232.857,252.382,33.988,17.356,14.463,0,0,0,0,0,0,0
2022-10-09,1,999.6,916.243,38.177,242.258,0,242.258,2.893,0,0,0,0,0,0,0,2.893,6.508,31.096,59.299,120.044,148.971,242.258,121.491,99.073,72.316,12.294,0,0,0,0,0,0
2022-10-10,1,999.6,3526.841,146.952,644.334,0,644.334,15.909,0,0,0,0,0,0,0,70.146,269.738,383.274,373.149,644.334,510.549,643.611,242.258,240.812,133.061,15.909,0,0,0,0,0,0
2022-10-11,1,999.6,3868.172,161.174,621.193,0,621.193,0.723,0,0,0,0,0,0,0.723,32.542,86.056,320.359,458.482,621.193,620.469,548.877,538.029,391.952,210.439,39.051,0,0,0,0,0,0
2022-10-12,1,999.6,4167.559,173.648,621.916,0,621.916,0.723,0,0,0,0,0,0,0.723,80.994,292.879,467.883,590.82,599.498,621.916,543.815,457.759,304.449,166.326,40.497,0,0,0,0,0,0
2022-10-13,1,999.6,3694.614,153.942,565.509,0,565.509,0.723,0,0,0,0,0,0,0.723,53.514,155.479,397.737,459.928,513.442,565.509,527.905,452.697,355.071,176.451,36.158,0,0,0,0,0,0
2022-10-14,1,999.6,2846.348,118.598,392.675,0,392.675,0.723,0,0,0,0,0,0,0.723,59.299,206.823,392.675,308.788,302.28,353.624,382.551,345.669,281.308,175.727,36.881,0,0,0,0,0,0
2022-10-15,1,999.6,3913.73,163.072,608.176,0,608.176,0.723,0,0,0,0,0,0,0.723,64.361,276.246,457.759,566.956,608.176,590.82,514.888,417.262,206.823,177.897,31.819,0,0,0,0,0,0
2022-10-16,1,999.6,2272.885,94.704,402.076,0,402.076,10.847,0,0,0,0,0,0,0,33.988,79.547,195.253,234.303,350.732,402.076,326.144,360.133,203.207,76.655,10.847,0,0,0,0,0,0
2022-10-17,1,999.6,3149.353,131.223,579.973,0,579.973,28.203,0,0,0,0,0,0,0,49.175,206.823,250.936,250.936,278.416,414.369,579.973,510.549,379.658,200.315,28.203,0,0,0,0,0,0
2022-10-18,1,999.6,4599.285,191.637,676.876,0,676.876,0.723,0,0,0,0,0,0,0.723,91.841,306.619,481.623,603.114,663.136,676.876,635.656,532.967,382.551,198.145,26.034,0,0,0,0,0,0
2022-10-19,1,999.6,4594.221,191.426,677.599,0,677.599,24.587,0,0,0,0,0,0,0,92.564,308.065,483.069,599.498,666.028,677.599,629.871,532.967,384.72,195.253,24.587,0,0,0,0,0,0
2022-10-20,1,999.6,4123.447,171.81,621.916,0,621.916,20.972,0,0,0,0,0,0,0,85.333,289.986,461.375,570.572,621.916,601.667,549.6,423.047,324.698,174.281,20.972,0,0,0,0,0,0
2022-10-21,1,999.6,2564.319,106.847,517.058,0,517.058,0.723,0,0,0,0,0,0,0.723,30.373,151.14,372.426,517.058,498.256,365.195,195.253,228.518,119.321,64.361,21.695,0,0,0,0,0,0
2022-10-22,1,999.6,2243.957,93.498,546.707,0,546.707,5.062,0,0,0,0,0,0,0,6.508,46.282,99.796,222.009,504.764,546.707,396.291,230.687,129.445,56.406,5.062,0,0,0,0,0,0
2022-10-23,1,999.6,1668.325,69.514,526.459,0,526.459,57.853,0,0,0,0,0,0,0,57.853,233.58,399.906,526.459,450.527,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-24,1,999.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-25,1,999.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-26,1,999.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-27,1,999.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-28,1,999.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-29,1,999.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-30,1,999.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-31,1,999.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-01,1,999.6,1.446,0.06,1.446,0,1.446,1.446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.446,0,0,0,0,0,0
2022-11-02,1,999.6,3662.794,152.616,580.696,0,580.696,9.401,0,0,0,0,0,0,0,45.559,239.365,413.646,522.12,574.187,580.696,538.029,423.771,235.026,80.994,9.401,0,0,0,0,0,0
2022-11-03,1,999.6,4004.849,166.869,607.453,0,607.453,8.678,0,0,0,0,0,0,0,50.621,271.907,439.68,534.414,599.498,607.453,574.911,480.9,330.483,106.304,8.678,0,0,0,0,0,0
2022-11-04,1,999.6,4148.034,172.835,632.04,0,632.04,4.339,0,0,0,0,0,0,0,51.344,258.891,446.912,568.402,629.871,632.04,597.328,485.962,338.438,134.507,4.339,0,0,0,0,0,0
2022-11-05,1,999.6,4095.242,170.635,619.746,0,619.746,6.508,0,0,0,0,0,0,0,46.282,266.845,446.912,564.063,619.746,618.3,587.927,483.793,331.929,122.937,6.508,0,0,0,0,0,0
2022-11-06,1,999.6,3746.681,156.112,568.402,0,568.402,5.062,0,0,0,0,0,0,0,41.943,253.828,405.692,535.86,568.402,532.244,531.521,464.991,299.387,107.751,5.062,0,0,0,0,0,0
2022-11-07,1,999.6,3641.822,151.743,565.509,0,565.509,5.785,0,0,0,0,0,0,0,38.327,235.749,404.245,517.781,563.34,565.509,520.674,416.539,274.077,99.796,5.785,0,0,0,0,0,0
2022-11-08,1,999.6,3684.49,153.52,569.125,0,569.125,5.062,0,0,0,0,0,0,0,34.712,229.964,407.138,515.612,563.34,569.125,525.736,433.895,292.879,107.027,5.062,0,0,0,0,0,0
2022-11-09,1,999.6,3434.999,143.125,528.628,0,528.628,5.062,0,0,0,0,0,0,0,32.542,214.778,385.443,485.962,517.058,528.628,488.855,408.584,271.907,96.18,5.062,0,0,0,0,0,0
2022-11-10,1,999.6,1159.222,48.301,315.297,0,315.297,1.446,0,0,0,0,0,0,0,3.616,35.435,79.547,127.276,126.553,70.146,315.297,244.427,137.4,18.079,1.446,0,0,0,0,0,0
2022-11-11,1,999.6,2098.605,87.442,404.245,0,404.245,4.339,0,0,0,0,0,0,0,10.124,99.073,248.766,404.245,324.698,328.314,279.139,204.654,142.462,52.791,4.339,0,0,0,0,0,0
2022-11-12,1,999.6,445.466,18.561,81.717,0,81.717,0.723,0,0,0,0,0,0,0,10.124,14.463,30.373,49.898,52.067,81.717,50.621,67.254,62.192,26.034,0.723,0,0,0,0,0,0
2022-11-13,1,999.6,3427.046,142.794,578.526,0,578.526,7.955,0,0,0,0,0,0,0,25.311,190.191,371.703,488.855,567.679,578.526,514.888,343.5,243.704,94.734,7.955,0,0,0,0,0,0
2022-11-14,1,999.6,2701.719,112.572,548.154,0,548.154,4.339,0,0,0,0,0,0,0,4.339,39.051,161.987,179.343,414.369,548.154,534.414,427.386,286.371,99.073,7.232,0,0,0,0,0,0
2022-11-15,1,999.6,2905.649,121.069,522.843,0,522.843,2.893,0,0,0,0,0,0,0,18.079,185.128,410.031,488.855,522.843,490.301,210.439,361.579,123.66,91.841,2.893,0,0,0,0,0,0
2022-11-16,1,999.6,3013.399,125.558,518.504,0,518.504,3.616,0,0,0,0,0,0,0,25.311,198.145,386.166,489.578,485.962,518.504,291.433,329.76,206.823,78.101,3.616,0,0,0,0,0,0
2022-11-17,1,999.6,1475.242,61.468,370.257,0,370.257,10.847,0,0,0,0,0,0,0,10.847,75.208,199.592,266.122,172.835,370.257,176.451,129.445,58.576,15.909,0,0,0,0,0,0,0
2022-11-18,1,999.6,2550.578,106.274,449.804,0,449.804,4.339,0,0,0,0,0,0,0,6.508,87.502,167.773,424.494,449.804,431.002,438.957,271.184,179.343,89.672,4.339,0,0,0,0,0,0
2022-11-19,1,999.6,994.342,41.431,338.438,0,338.438,0.723,0,0,0,0,0,0,0,0,7.955,17.356,58.576,338.438,331.206,117.152,64.361,38.327,20.248,0.723,0,0,0,0,0,0
2022-11-20,1,999.6,185.128,7.714,55.683,0,55.683,1.446,0,0,0,0,0,0,0,0,7.955,13.017,55.683,37.604,44.836,14.463,7.955,2.169,1.446,0,0,0,0,0,0,0
2022-11-21,1,999.6,3041.603,126.733,504.764,0,504.764,2.169,0,0,0,0,0,0,0,16.633,154.033,277.693,415.093,457.759,443.296,504.764,425.94,267.568,76.655,2.169,0,0,0,0,0,0
2022-11-22,1,999.6,317.466,13.228,55.683,0,55.683,7.232,0,0,0,0,0,0,0,0,18.802,36.881,49.898,47.005,33.265,31.096,55.683,37.604,7.232,0,0,0,0,0,0,0
2022-11-23,1,999.6,3018.46,125.769,570.572,0,570.572,1.446,0,0,0,0,0,0,0,5.062,43.389,210.439,387.613,528.628,570.572,522.12,421.601,257.444,70.146,1.446,0,0,0,0,0,0
2022-11-24,1,999.6,4074.273,169.761,713.757,0,713.757,2.893,0,0,0,0,0,0,0,25.311,222.009,392.675,401.353,713.757,707.248,618.3,552.493,344.223,94.011,2.893,0,0,0,0,0,0
2022-11-25,1,999.6,3256.378,135.682,670.367,0,670.367,0.723,0,0,0,0,0,0,0,15.186,174.281,357.963,480.9,642.887,670.367,423.047,245.874,193.083,52.067,0.723,0,0,0,0,0,0
2022-11-26,1,999.6,4035.222,168.134,657.351,0,657.351,2.893,0,0,0,0,0,0,0,18.079,202.484,447.635,603.114,631.317,555.385,657.351,513.442,316.743,86.779,2.893,0,0,0,0,0,0
2022-11-27,1,999.6,3198.528,133.272,613.238,0,613.238,0.723,0,0,0,0,0,0,0,17.356,185.852,419.432,498.979,613.238,534.414,459.205,287.817,138.846,42.666,0.723,0,0,0,0,0,0
2022-11-28,1,999.6,1133.187,47.216,303.003,0,303.003,0.723,0,0,0,0,0,0,0,0.723,20.248,64.361,274.077,303.003,141.739,91.118,211.162,24.587,2.169,0,0,0,0,0,0,0
2022-11-29,1,999.6,898.161,37.423,344.223,0,344.223,0.723,0,0,0,0,0,0,0,18.079,52.067,71.593,52.067,92.564,160.541,344.223,81.717,24.587,0.723,0,0,0,0,0,0,0
2022-11-30,1,999.6,713.757,29.74,147.524,0,147.524,24.587,0,0,0,0,0,0,0,0,24.587,63.638,109.197,136.677,147.524,74.485,66.531,65.807,25.311,0,0,0,0,0,0,0
2022-12-01,1,999.6,2661.944,110.914,592.266,0,592.266,3.616,0,0,0,0,0,0,0,22.418,80.271,203.931,487.408,592.266,417.262,439.68,161.987,168.496,84.609,3.616,0,0,0,0,0,0
2022-12-02,1,999.6,3440.061,143.336,564.063,0,564.063,2.169,0,0,0,0,0,0,0,8.678,116.428,410.754,564.063,435.341,499.702,550.323,500.425,287.817,64.361,2.169,0,0,0,0,0,0
2022-12-03,1,999.6,224.18,9.341,39.774,0,39.774,3.616,0,0,0,0,0,0,0,0,3.616,26.034,39.774,19.525,29.649,35.435,39.774,25.311,5.062,0,0,0,0,0,0,0
2022-12-04,1,999.6,1215.628,50.651,305.173,0,305.173,2.169,0,0,0,0,0,0,0,2.169,42.666,98.349,122.214,190.191,305.173,247.32,133.061,60.745,13.74,0,0,0,0,0,0,0
2022-12-05,1,999.6,1070.997,44.625,255.275,0,255.275,3.616,0,0,0,0,0,0,0,0,13.74,46.282,96.903,155.479,98.349,132.338,206.823,255.275,62.192,3.616,0,0,0,0,0,0
2022-12-06,1,999.6,3488.514,145.355,694.955,0,694.955,3.616,0,0,0,0,0,0,0,7.955,130.168,203.207,402.076,514.165,694.955,669.644,490.301,278.416,94.011,3.616,0,0,0,0,0,0
2022-12-07,1,999.6,3163.092,131.796,587.927,0,587.927,2.169,0,0,0,0,0,0,0,3.616,57.129,119.321,416.539,556.832,587.927,578.526,471.499,293.602,75.932,2.169,0,0,0,0,0,0
2022-12-08,1,999.6,1735.579,72.316,288.54,0,288.54,8.678,0,0,0,0,0,0,0,8.678,86.056,185.852,261.06,238.642,258.167,288.54,161.264,219.84,27.48,0,0,0,0,0,0,0
2022-12-09,1,999.6,1183.086,49.295,220.563,0,220.563,2.169,0,0,0,0,0,0,0,0,21.695,73.039,116.428,146.801,201.038,184.405,154.756,220.563,62.192,2.169,0,0,0,0,0,0
2022-12-10,1,999.6,1582.992,65.958,344.223,0,344.223,5.062,0,0,0,0,0,0,0,5.062,86.779,169.942,180.789,245.874,338.438,344.223,144.632,60.745,6.508,0,0,0,0,0,0,0
2022-12-11,1,999.6,3170.325,132.097,665.305,0,665.305,2.893,0,0,0,0,0,0,0,2.893,86.779,201.761,613.238,386.166,459.205,665.305,425.217,241.535,85.333,2.893,0,0,0,0,0,0
2022-12-12,1,999.6,1298.792,54.116,491.024,0,491.024,1.446,0,0,0,0,0,0,0,1.446,44.836,68.7,52.791,39.051,88.948,300.834,491.024,187.298,23.864,0,0,0,0,0,0,0
2022-12-13,1,999.6,3486.344,145.264,613.961,0,613.961,1.446,0,0,0,0,0,0,0,6.508,117.875,360.856,530.075,613.961,458.482,586.481,472.222,266.845,71.593,1.446,0,0,0,0,0,0
2022-12-14,1,999.6,2434.15,101.423,585.035,0,585.035,0.723,0,0,0,0,0,0,0,0.723,51.344,173.558,205.377,361.579,585.035,425.94,309.512,219.84,99.073,2.169,0,0,0,0,0,0
2022-12-15,1,999.6,3861.663,160.903,737.621,0,737.621,3.616,0,0,0,0,0,0,0,5.062,120.044,419.432,611.792,697.847,737.621,543.092,532.967,112.089,78.101,3.616,0,0,0,0,0,0
2022-12-16,1,999.6,1536.711,64.03,355.071,0,355.071,1.446,0,0,0,0,0,0,0,4.339,99.073,216.947,185.852,136.677,224.902,355.071,175.727,105.581,31.096,1.446,0,0,0,0,0,0
2022-12-17,1,999.6,1714.607,71.442,446.188,0,446.188,22.418,0,0,0,0,0,0,0,0,22.418,73.039,160.541,301.557,446.188,276.246,277.693,119.321,37.604,0,0,0,0,0,0,0
2022-12-18,1,999.6,258.166,10.757,118.598,0,118.598,1.446,0,0,0,0,0,0,0,0,0,0,0,1.446,6.508,20.248,118.598,77.378,33.988,0,0,0,0,0,0,0
2022-12-19,1,999.6,2616.385,109.016,640.718,0,640.718,30.373,0,0,0,0,0,0,0,0,32.542,235.026,492.471,640.718,511.996,253.828,175.727,243.704,30.373,0,0,0,0,0,0,0
2022-12-20,1,999.6,3933.979,163.916,687.723,0,687.723,2.169,0,0,0,0,0,0,0,2.169,113.536,377.488,566.956,607.453,687.723,642.164,527.905,319.636,85.333,3.616,0,0,0,0,0,0
2022-12-21,1,999.6,1146.205,47.759,341.331,0,341.331,4.339,0,0,0,0,0,0,0,0,4.339,25.311,65.807,180.789,159.818,341.331,208.269,98.349,62.192,0,0,0,0,0,0,0
2022-12-22,1,999.6,538.03,22.418,196.699,0,196.699,0.723,0,0,0,0,0,0,0,0.723,27.48,142.462,196.699,90.395,51.344,16.633,7.955,4.339,0,0,0,0,0,0,0,0
2022-12-23,1,999.6,36.881,1.537,20.972,0,20.972,0.723,0,0,0,0,0,0,0,0,0,0,0.723,1.446,20.972,10.124,0.723,2.893,0,0,0,0,0,0,0,0
2022-12-24,1,999.6,694.956,28.957,250.936,0,250.936,4.339,0,0,0,0,0,0,0,0,0,15.186,53.514,108.474,250.936,94.734,40.497,63.638,63.638,4.339,0,0,0,0,0,0
2022-12-25,1,999.6,4297.728,179.072,744.853,0,744.853,4.339,0,0,0,0,0,0,0,4.339,125.829,360.856,594.436,710.864,744.853,700.017,616.854,328.314,106.304,5.062,0,0,0,0,0,0
2022-12-26,1,999.6,3324.356,138.515,607.453,0,607.453,3.616,0,0,0,0,0,0,0,3.616,112.089,386.166,556.108,607.453,516.335,436.787,462.098,196.699,41.943,5.062,0,0,0,0,0,0
2022-12-27,1,999.6,4130.677,172.112,691.339,0,691.339,2.169,0,0,0,0,0,0,0,2.169,107.751,385.443,583.588,686.277,691.339,679.045,559.724,315.297,114.259,5.785,0,0,0,0,0,0
