년월일,호기,총량(kw),평균(kw),최대(kw),최소(kw),최대(시간별_kw),최소(시간별_kw),1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2020-12-05,1,637.6,26.567,125.7,0,125.7,0.1,0,0,0,0,0,0,0,0.5,20,56,100.5,125.7,122.9,91.3,56.8,50.6,13.2,0.1,0,0,0,0,0,0
2020-12-06,1,581.1,24.213,134.2,0,134.2,0.2,0,0,0,0,0,0,0,0.4,12.3,51.4,70.3,108.9,134.2,105.4,46.1,38.2,13.7,0.2,0,0,0,0,0,0
2020-12-07,1,590.7,24.613,105.9,0,105.9,0.1,0,0,0,0,0,0,0,0.1,16.8,45.2,84.1,105.9,97,95.4,80.2,51.6,14.2,0.2,0,0,0,0,0,0
2020-12-08,1,830.1,34.588,154.9,0,154.9,0.3,0,0,0,0,0,0,0,1.1,14.9,64.8,119.3,146.3,154.9,143,112.8,61,11.7,0.3,0,0,0,0,0,0
2020-12-09,1,554.2,23.092,128,0,128,0.4,0,0,0,0,0,0,0,0.4,11.6,51.3,97,124.2,128,76,39.5,19.6,6.6,0,0,0,0,0,0,0
2020-12-10,1,460.6,19.192,119.2,0,119.2,3.3,0,0,0,0,0,0,0,0,7,29.6,33.5,69.3,119.2,96.7,54.6,47.4,3.3,0,0,0,0,0,0,0
2020-12-11,1,456.8,19.033,105.4,0,105.4,7.6,0,0,0,0,0,0,0,0,7.6,40,46.6,65.6,105.4,76.1,56.3,43.1,16.1,0,0,0,0,0,0,0
2020-12-12,1,720.7,30.029,138.4,0,138.4,0.1,0,0,0,0,0,0,0,0.1,12.8,48.8,98,127,138.4,129.6,99.5,52.5,13.8,0.2,0,0,0,0,0,0
2020-12-13,1,194.2,8.092,75.4,0,75.4,0.1,0,0,0,0,0,0,0,0,0,0.9,12,27.1,5.7,18.5,75.4,43.8,10.7,0.1,0,0,0,0,0,0
2020-12-14,1,860,35.833,156.6,0,156.6,0.1,0,0,0,0,0,0,0,0.4,17.7,60.6,117.2,143.6,156.6,150.9,123.6,71.9,17.4,0.1,0,0,0,0,0,0
2020-12-15,1,859.3,35.804,160.2,0,160.2,0.4,0,0,0,0,0,0,0,0.9,19.3,63.7,113.5,142.6,160.2,150.6,121.7,70,16.4,0.4,0,0,0,0,0,0
2020-12-16,1,870.1,36.254,163.2,0,163.2,0.3,0,0,0,0,0,0,0,0.6,15.5,64,122.7,152.7,163.2,151,119.4,67,13.7,0.3,0,0,0,0,0,0
2020-12-17,1,859.7,35.821,160.1,0,160.1,0.3,0,0,0,0,0,0,0,0.3,14.3,66.5,121.7,149.2,160.1,151.4,117.3,64.5,14,0.4,0,0,0,0,0,0
2020-12-18,1,638.3,26.596,149.6,0,149.6,0.3,0,0,0,0,0,0,0,0,0.3,9.5,57.1,82.3,149.6,145.8,114.8,64.7,13.8,0.4,0,0,0,0,0,0
2020-12-19,1,808.4,33.683,156.9,0,156.9,0.1,0,0,0,0,0,0,0,0.1,8.9,53,112.4,145.1,156.9,148,116.7,52.9,14,0.4,0,0,0,0,0,0
2020-12-20,1,789.2,32.883,152.8,0,152.8,0.1,0,0,0,0,0,0,0,0.1,8.9,47.8,103.1,136.6,152.8,145.4,115.8,64.9,13.5,0.3,0,0,0,0,0,0
2020-12-21,1,693.8,28.908,141.4,0,141.4,0.1,0,0,0,0,0,0,0,0.1,11.5,46.8,76.7,109.8,141.4,135.5,100.6,57.2,13.9,0.3,0,0,0,0,0,0
2020-12-22,1,647.4,26.975,130.9,0,130.9,0.3,0,0,0,0,0,0,0,0,11.6,41.9,68.9,93.6,127.7,130.9,102.8,55.1,14.6,0.3,0,0,0,0,0,0
2020-12-23,1,351.5,14.646,85.5,0,85.5,7.1,0,0,0,0,0,0,0,0,8.3,11.2,41,85.5,78.4,62.6,36.4,21,7.1,0,0,0,0,0,0,0
2020-12-24,1,748.1,31.171,144.8,0,144.8,0.3,0,0,0,0,0,0,0,0,11.2,40,88.8,127.9,144.8,140.4,114.9,65.1,14.7,0.3,0,0,0,0,0,0
2020-12-25,1,780.7,32.529,150.2,0,150.2,0.5,0,0,0,0,0,0,0,0,8.8,45.6,99.9,133.4,150.2,144.3,115.6,67.1,15.3,0.5,0,0,0,0,0,0
2020-12-26,1,673.9,28.079,129.8,0,129.8,0.2,0,0,0,0,0,0,0,0,10.5,38.7,79.1,117.4,129.8,123.6,100.1,58,16.5,0.2,0,0,0,0,0,0
2020-12-27,1,600.3,25.013,120.2,0,120.2,0.1,0,0,0,0,0,0,0,0,12.7,43.4,87.1,119.6,120.2,109,70.3,30.2,7.7,0.1,0,0,0,0,0,0
2020-12-28,1,713.6,29.733,135.9,0,135.9,0.2,0,0,0,0,0,0,0,0,13,47.8,93.3,116.8,135.7,135.9,97.7,55.6,17.6,0.2,0,0,0,0,0,0
2020-12-29,1,138.2,5.758,25,0,25,2.5,0,0,0,0,0,0,0,0,2.5,7.5,21.2,25,21.7,24.8,16.5,13.7,5.3,0,0,0,0,0,0,0
2020-12-30,1,956.6,39.858,179.2,0,179.2,0.1,0,0,0,0,0,0,0,0.1,15.4,44.8,112.1,156.8,179.2,176.3,148.2,95.9,27,0.8,0,0,0,0,0,0
2020-12-31,1,627.1,26.129,145.7,0,145.7,0.1,0,0,0,0,0,0,0,0.1,15.8,61,115.8,145.7,103.6,74.1,52.6,39.6,17.8,1,0,0,0,0,0,0
2021-01-01,1,647.1,26.963,141.6,0,141.6,0.4,0,0,0,0,0,0,0,0,9.2,45.6,98.4,116.1,141.6,140.5,50.5,31.3,13.5,0.4,0,0,0,0,0,0
2021-01-02,1,827.4,34.475,156.2,0,156.2,1.1,0,0,0,0,0,0,0,0,8.9,47.2,104.1,140.1,156.2,151.5,123.9,74.4,20,1.1,0,0,0,0,0,0
2021-01-03,1,611.5,25.479,128.5,0,128.5,0.8,0,0,0,0,0,0,0,0,9.2,45.1,99,128.5,120.7,99.3,49.9,36.6,22.4,0.8,0,0,0,0,0,0
2021-01-04,1,536,22.333,122.1,0,122.1,0.7,0,0,0,0,0,0,0,0,11.9,40.3,75.5,122.1,121.8,86.9,37.2,27.7,11.9,0.7,0,0,0,0,0,0
2021-01-05,1,813.7,33.904,159.2,0,159.2,1.8,0,0,0,0,0,0,0,0,12.9,49.8,108,147.6,159.2,141.1,81.3,87.3,24.7,1.8,0,0,0,0,0,0
2021-01-06,1,890.1,37.088,163.5,0,163.5,0.2,0,0,0,0,0,0,0,0.2,16.3,58,113.6,148.5,163.5,156.2,131.6,79.8,21.8,0.6,0,0,0,0,0,0
2021-01-07,1,74.8,3.117,15,0,15,0.3,0,0,0,0,0,0,0,0,0.3,2.8,6.5,8.4,9.2,13.6,14.6,15,4.4,0,0,0,0,0,0,0
2021-01-08,1,191.6,7.983,35.4,0,35.4,0.4,0,0,0,0,0,0,0,0,1.8,9,18.4,28.3,35.4,32.9,32.6,24.7,8.1,0.4,0,0,0,0,0,0
2021-01-09,1,650.4,27.1,160.8,0,160.8,2.1,0,0,0,0,0,0,0,0,4.1,20.3,39.1,52.1,113.7,160.8,136,93,29.2,2.1,0,0,0,0,0,0
2021-01-10,1,671.4,27.975,139.3,0,139.3,0.1,0,0,0,0,0,0,0,0.1,9.8,52.6,105.4,139.3,135.5,98.9,74.3,35.9,18.2,1.4,0,0,0,0,0,0
2021-01-11,1,307.4,12.808,66.2,0,66.2,1.2,0,0,0,0,0,0,0,0,5.9,17.6,28.5,40,66.2,54,44,31.6,18.4,1.2,0,0,0,0,0,0
2021-01-12,1,465.1,19.379,126,0,126,0.7,0,0,0,0,0,0,0,0,11.2,43.8,90.7,106.9,126,67.3,10.1,5.1,3.3,0.7,0,0,0,0,0,0
2021-01-13,1,618.1,25.754,126.6,0,126.6,1.6,0,0,0,0,0,0,0,0,2.4,16.2,73.6,118.9,126.6,123.9,99.2,43.5,12.2,1.6,0,0,0,0,0,0
2021-01-14,1,761.1,31.713,140.3,0,140.3,2.2,0,0,0,0,0,0,0,0,12.6,46,88.9,125.1,140.3,136.6,112.5,71,25.9,2.2,0,0,0,0,0,0
2021-01-15,1,242.8,10.117,53.5,0,53.5,0.5,0,0,0,0,0,0,0,0,4,30.5,24.3,33,27.4,53.5,31.6,28,10,0.5,0,0,0,0,0,0
2021-01-16,1,884.3,36.846,163.6,0,163.6,3.3,0,0,0,0,0,0,0,0,12.3,49.1,100.8,140.5,163.6,161.3,135.8,89.2,28.4,3.3,0,0,0,0,0,0
2021-01-17,1,805.4,33.558,144.3,0,144.3,0.1,0,0,0,0,0,0,0,0.1,9.5,54.3,112.4,144.3,136.8,134.3,106.6,77.1,27.4,2.6,0,0,0,0,0,0
2021-01-18,1,451.6,18.817,81.7,0,81.7,3.1,0,0,0,0,0,0,0,0,3.4,8.7,51,63.3,77.3,62.6,81.7,70.1,30.4,3.1,0,0,0,0,0,0
2021-01-19,1,945.5,39.396,165.9,0,165.9,0.1,0,0,0,0,0,0,0,0.1,18.5,66.5,118.8,149.9,165.9,163.4,138.7,89.8,30.7,3.2,0,0,0,0,0,0
2021-01-20,1,871.1,36.296,157.9,0,157.9,0.1,0,0,0,0,0,0,0,0.1,13,53.5,105.1,144.2,157.9,153.5,124.3,86,29.9,3.6,0,0,0,0,0,0
2021-01-21,1,160.8,6.7,46.4,0,46.4,2.6,0,0,0,0,0,0,0,0,4.2,14.8,17.4,46.4,33.6,17.8,15.6,8.4,2.6,0,0,0,0,0,0,0
2021-01-22,1,190.5,7.938,37.9,0,37.9,0.2,0,0,0,0,0,0,0,0,4.1,13.1,29.1,35.6,37.9,35.9,20.1,9.6,4.9,0.2,0,0,0,0,0,0
2021-01-23,1,601.2,25.05,118,0,118,0.2,0,0,0,0,0,0,0,0.2,15.4,31.3,66.9,118,84,89,108.7,60.2,24.4,3.1,0,0,0,0,0,0
2021-01-24,1,920.9,38.371,164.8,0,164.8,0.1,0,0,0,0,0,0,0,0.1,13.3,58.4,112.9,151.6,164.8,161.2,138.6,89.6,25.3,5.1,0,0,0,0,0,0
2021-01-25,1,786.8,32.783,156.3,0,156.3,3.7,0,0,0,0,0,0,0,0,12,51.9,87.8,116.2,113.8,156.3,132.7,87.7,24.7,3.7,0,0,0,0,0,0
2021-01-26,1,152.8,6.367,35.5,0,35.5,1.3,0,0,0,0,0,0,0,0,1.3,6.8,17.8,30.6,34.7,35.5,10.8,6.8,5.6,2.9,0,0,0,0,0,0
2021-01-27,1,908.6,37.858,177,0,177,0.2,0,0,0,0,0,0,0,0.2,11.8,61,115.3,148.2,177,152.1,124.5,76.7,37.5,4.3,0,0,0,0,0,0
2021-01-28,1,734.3,30.596,179.9,0,179.9,0.1,0,0,0,0,0,0,0,0.1,7,0.9,1.2,69,158.2,179.9,155.1,111.9,47.3,3.7,0,0,0,0,0,0
2021-01-29,1,1091.9,45.496,184.3,0,184.3,0.4,0,0,0,0,0,0,0,0.4,21.8,70.9,125.6,172.4,184.3,183.3,159.6,115.8,51.2,6.6,0,0,0,0,0,0
2021-01-30,1,821.3,34.221,160.5,0,160.5,0.3,0,0,0,0,0,0,0,0,0.3,16.3,72.5,131.6,158.8,160.5,137.2,97.5,41.2,5.4,0,0,0,0,0,0
2021-01-31,1,690.4,28.767,129.6,0,129.6,0.2,0,0,0,0,0,0,0,0.2,19.5,65.5,101.7,129.6,87.8,101.4,93.4,64.3,24.5,2.5,0,0,0,0,0,0
2021-02-01,1,377.8,15.742,77.2,0,77.2,3,0,0,0,0,0,0,0,0,6.4,29.3,68.4,77.2,64.6,69.2,12,32.4,15.3,3,0,0,0,0,0,0
2021-02-02,1,1057.7,44.071,182.7,0,182.7,0.6,0,0,0,0,0,0,0,0.6,26.3,82.2,133.2,169.4,182.7,179.1,152.9,85.1,38.9,7.3,0,0,0,0,0,0
2021-02-03,1,848.9,35.371,172.6,0,172.6,0.6,0,0,0,0,0,0,0,0.6,21,69.3,118.7,161.7,172.6,123,101.7,52.6,24.7,3,0,0,0,0,0,0
2021-02-04,1,922.9,38.454,188.6,0,188.6,4.6,0,0,0,0,0,0,0,0,4.6,19.6,48.1,141,188.6,184.7,161.3,117.5,52.5,5,0,0,0,0,0,0
2021-02-05,1,740,30.833,132.9,0,132.9,0.8,0,0,0,0,0,0,0,0.8,18,45.8,78.2,100.9,115,132.9,131.1,74.6,33.8,8.9,0,0,0,0,0,0
2021-02-06,1,325.9,13.579,59.4,0,59.4,0.1,0,0,0,0,0,0,0,0.1,8.5,34.6,57.5,59.4,49.7,46.8,37.2,16.8,10.9,4.4,0,0,0,0,0,0
2021-02-07,1,802.9,33.454,157.9,0,157.9,4.3,0,0,0,0,0,0,0,0,4.3,18.3,30.1,126.2,155.6,157.9,143.1,107.7,52.7,7,0,0,0,0,0,0
2021-02-08,1,1157.3,48.221,191.6,0,191.6,1.3,0,0,0,0,0,0,0,1.3,28,80.1,139,178.9,191.6,186.2,164.2,122,58.1,7.9,0,0,0,0,0,0
2021-02-09,1,1118.8,46.617,184.2,0,184.2,1.7,0,0,0,0,0,0,0,1.7,27.6,82.1,134.8,173.1,184.2,179.9,156.4,115.4,55.3,8.3,0,0,0,0,0,0
2021-02-10,1,484.9,20.204,104,0,104,0.5,0,0,0,0,0,0,0,0.5,20.7,50,54.1,51.3,73.2,104,66.3,37.7,20.8,6.3,0,0,0,0,0,0
2021-02-11,1,831.9,34.663,156.1,0,156.1,0.1,0,0,0,0,0,0,0,0.1,19.3,64.5,108.9,128.4,156.1,132.3,99.1,72.4,40.7,10.1,0,0,0,0,0,0
2021-02-12,1,981.5,40.896,164.3,0,164.3,0.6,0,0,0,0,0,0,0,0.6,24.7,64.4,117.6,150.6,164.3,162.1,137.9,99.3,48.3,11.7,0,0,0,0,0,0
2021-02-13,1,955.9,39.829,166.5,0,166.5,1.7,0,0,0,0,0,0,0,1.7,27,56.8,98.4,146.1,166.5,159.9,138.1,101.1,51.3,9,0,0,0,0,0,0
2021-02-14,1,424.3,17.679,106,0,106,0.3,0,0,0,0,0,0,0,0.3,11.6,43.8,69.1,106,59.9,41.5,28.9,32.5,23.7,7,0,0,0,0,0,0
2021-02-15,1,916.4,38.183,186.3,0,186.3,0.1,0,0,0,0,0,0,0,0,5.2,9,40.6,154.9,131.7,186.3,173.7,131.5,70.7,12.7,0.1,0,0,0,0,0
2021-02-16,1,376,15.667,132.9,0,132.9,0.1,0,0,0,0,0,0,0,1.6,17.9,36.6,34.5,17.3,6.9,7.9,31.6,132.9,75.3,13.4,0.1,0,0,0,0,0
2021-02-17,1,1218.6,50.775,211.1,0,211.1,0.1,0,0,0,0,0,0,0,3.4,30.3,69.6,116.5,174.6,196.9,211.1,178.4,141,80.3,16.4,0.1,0,0,0,0,0
2021-02-18,1,1232.2,51.342,203.1,0,203.1,0.2,0,0,0,0,0,0,0,3.1,37.4,87,142.7,184.8,203.1,196.2,169.4,125.3,68.7,14.3,0.2,0,0,0,0,0
2021-02-19,1,1140,47.5,184.5,0,184.5,0.2,0,0,0,0,0,0,0,2.8,35.3,90.7,137.4,169.5,184.5,178.7,154.8,112.4,59,14.7,0.2,0,0,0,0,0
2021-02-20,1,951.6,39.65,176.4,0,176.4,0.2,0,0,0,0,0,0,0,0.7,11.7,30.6,54.2,144.9,175.4,176.4,155.8,118.3,68.1,15.3,0.2,0,0,0,0,0
2021-02-21,1,1065.6,44.4,170.8,0,170.8,0.2,0,0,0,0,0,0,0,2.8,30.7,78.3,124.3,158.1,170.8,165.4,146,109.3,62.6,17.1,0.2,0,0,0,0,0
2021-02-22,1,886.2,36.925,152.7,0,152.7,0.2,0,0,0,0,0,0,0,2,9.5,24.8,93.3,139.1,112.5,152.7,135.5,123.6,75.5,17.5,0.2,0,0,0,0,0
2021-02-23,1,1217.3,50.721,192.6,0,192.6,0.3,0,0,0,0,0,0,0,4.6,38.7,99.1,144,175.4,192.6,188.3,164.4,122,69.5,18.4,0.3,0,0,0,0,0
2021-02-24,1,1074.6,44.775,180.5,0,180.5,0.5,0,0,0,0,0,0,0,4.2,29.8,67.6,129.3,143.8,175.6,180.5,149.2,117.9,58.4,17.8,0.5,0,0,0,0,0
2021-02-25,1,363,15.125,68,0,68,0.1,0,0,0,0,0,0,0,1.9,15.2,27.3,44.1,52.4,47.5,68,39.2,35.6,26.8,4.9,0.1,0,0,0,0,0
2021-02-26,1,1185.6,49.4,189.8,0,189.8,0.4,0,0,0,0,0,0,0,4.1,44.4,100.9,148.3,181.3,189.8,177.9,154.9,106.1,60.1,17.4,0.4,0,0,0,0,0
2021-02-27,1,1210.4,50.433,190.7,0,190.7,0.8,0,0,0,0,0,0,0,4.9,41.7,97.6,148.4,172.5,190.7,187.9,163.2,114.5,68.7,19.5,0.8,0,0,0,0,0
2021-02-28,1,503.5,20.979,98.9,0,98.9,2,0,0,0,0,0,0,0,6.4,49.6,98.9,74,50.1,76,32.3,41.8,52.1,20.3,2,0,0,0,0,0,0
2021-03-01,1,76.6,3.192,13.6,0,13.6,0.9,0,0,0,0,0,0,0,0,0.9,5.3,9.7,12.5,13.6,12.6,8.5,7.6,4.6,1.3,0,0,0,0,0,0
2021-03-02,1,1397.4,58.225,219.4,0,219.4,1.2,0,0,0,0,0,0,0,3.7,49.6,115.2,167.9,199.3,197.3,219.4,189.2,143.4,84.9,26.3,1.2,0,0,0,0,0
2021-03-03,1,1180.7,49.196,175.4,0,175.4,1.4,0,0,0,0,0,0,0,9.5,51.7,99.5,145.9,175.4,174.8,171.4,137.1,114.7,74.3,25,1.4,0,0,0,0,0
2021-03-04,1,712.6,29.692,116.6,0,116.6,2.4,0,0,0,0,0,0,0,4.8,24.7,47.8,62.2,80.5,111.1,91.4,116.6,94.3,50.1,26.7,2.4,0,0,0,0,0
2021-03-05,1,1290.8,53.783,193,0,193,1.1,0,0,0,0,0,0,0,9.3,52,106.9,152.4,183.1,193,188.1,169.1,131.1,78.4,26.3,1.1,0,0,0,0,0
2021-03-06,1,900.8,37.533,153.1,0,153.1,1.7,0,0,0,0,0,0,0,8.5,37.8,75.3,106.9,128.2,153.1,149.4,118.2,55.7,49.2,16.8,1.7,0,0,0,0,0
2021-03-07,1,1229,51.208,195.5,0,195.5,1.5,0,0,0,0,0,0,0,7.7,46,100.3,149.2,173.2,195.5,185.5,152.1,120.4,70.9,26.7,1.5,0,0,0,0,0
2021-03-08,1,1329.7,55.404,197.5,0,197.5,1.6,0,0,0,0,0,0,0,11.5,56,112.1,159.4,187.9,197.5,192.2,172.3,132,78.7,28.5,1.6,0,0,0,0,0
2021-03-09,1,1044.6,43.525,163.4,0,163.4,1.8,0,0,0,0,0,0,0,11.5,44.3,90.6,122.8,141.4,163.4,150.5,125.3,104.3,64.5,24.2,1.8,0,0,0,0,0
2021-03-10,1,1248,52,186.3,0,186.3,1.9,0,0,0,0,0,0,0,13.1,54.8,106.7,148.4,177.4,186.3,183.3,160.1,118.5,70.5,27,1.9,0,0,0,0,0
2021-03-11,1,1083.6,45.15,176.5,0,176.5,1.9,0,0,0,0,0,0,0,12.6,46.4,97.5,134.7,152.4,156.1,176.5,137.9,95.4,47.8,24.4,1.9,0,0,0,0,0
2021-03-12,1,565.2,23.55,92.4,0,92.4,1.9,0,0,0,0,0,0,0,3.3,19.9,46.3,91,79.7,92.4,78.4,49.9,46.1,35.4,20.9,1.9,0,0,0,0,0
2021-03-13,1,899.6,37.483,164.1,0,164.1,1.2,0,0,0,0,0,0,0,12,42,55.8,98.3,122.3,124.7,164.1,136.2,75.4,41.9,25.7,1.2,0,0,0,0,0
2021-03-14,1,948.1,39.504,183.8,0,183.8,0.9,0,0,0,0,0,0,0,10.6,36,30,53.2,81.5,167.5,183.8,163,123.2,73.9,24.5,0.9,0,0,0,0,0
2021-03-15,1,801,33.375,129.3,0,129.3,1.1,0,0,0,0,0,0,0,11.6,39.8,77.7,128.5,128.7,129.3,105.6,89.4,53.4,27.4,8.5,1.1,0,0,0,0,0
2021-03-16,1,1418.1,59.088,208.9,0,208.9,3,0,0,0,0,0,0,0,16.3,64.3,120.8,172,199.1,208.9,203.3,179.1,134.1,84.9,32.3,3,0,0,0,0,0
2021-03-17,1,1383.3,57.638,202.3,0,202.3,0.1,0,0,0,0,0,0,0.1,15.8,65.1,118.8,163.3,193.1,202.3,196.1,176.4,134.9,82.5,32.3,2.6,0,0,0,0,0
2021-03-18,1,1053.8,43.908,165.2,0,165.2,0.1,0,0,0,0,0,0,0.1,16.1,57.4,106,135.2,118.9,165.2,127.3,136.7,109,66.4,14.3,1.2,0,0,0,0,0
2021-03-19,1,1203.5,50.146,181.9,0,181.9,1.5,0,0,0,0,0,0,0,13.6,38.6,99.6,148.4,166.4,181.9,180.5,159.5,119.1,70.3,24.1,1.5,0,0,0,0,0
2021-03-20,1,140.6,5.858,25.9,0,25.9,0.1,0,0,0,0,0,0,0,1.5,4.7,7.6,6.2,22.8,25.2,9.5,23.4,25.9,11.2,2.5,0.1,0,0,0,0,0
2021-03-21,1,1061.4,44.225,204.6,0,204.6,0.1,0,0,0,0,0,0,0.1,8.9,43.1,42.7,70.9,204.6,88.3,163.4,182.9,142.4,77.7,33.4,3,0,0,0,0,0
2021-03-22,1,1531.4,63.808,221.2,0,221.2,0.4,0,0,0,0,0,0,0.4,20.4,76.4,131.5,184.7,210.5,221.2,213.4,190.8,148.4,94.4,35.8,3.5,0,0,0,0,0
2021-03-23,1,1379.7,57.488,204.1,0,204.1,0.3,0,0,0,0,0,0,0.3,19.2,59.4,110.9,158.6,193.9,204.1,191.7,177.7,138.9,86.8,34.3,3.9,0,0,0,0,0
2021-03-24,1,1329.9,55.413,203.8,0,203.8,0.2,0,0,0,0,0,0,0.2,15.1,44,70.6,149.8,195.7,203.8,198.2,180.5,142,91.9,34.8,3.3,0,0,0,0,0
2021-03-25,1,1395.7,58.154,203.6,0,203.6,0.8,0,0,0,0,0,0,0.8,19.7,52.1,118.4,161.7,193,203.6,199.8,179.4,140.3,89.7,33.1,4.1,0,0,0,0,0
2021-03-26,1,1006.5,41.938,143.4,0,143.4,0.2,0,0,0,0,0,0,0.2,8,53.8,110.2,140.2,107.6,102.4,124.2,143.4,117.3,57.9,37.5,3.8,0,0,0,0,0
2021-03-27,1,185.6,7.733,34.9,0,34.9,0.2,0,0,0,0,0,0,0.2,14.2,16.4,14.2,34.9,21.5,16.2,17.3,26.3,15,7.8,1.6,0,0,0,0,0,0
2021-03-28,1,267.6,11.15,73.5,0,73.5,0.3,0,0,0,0,0,0,0,0.3,3.6,4.2,11.7,43.3,73.5,31.3,49.7,26.5,15.6,7.3,0.6,0,0,0,0,0
2021-03-29,1,1151.8,47.992,184.4,0,184.4,1,0,0,0,0,0,0,1,20.1,69.1,99.6,145.8,184.4,176.2,156.3,104.1,109.6,50.2,30.4,5,0,0,0,0,0
2021-03-30,1,1542.5,64.271,217.9,0,217.9,1,0,0,0,0,0,0,1,27.4,82.6,136.8,183.8,209.3,217.9,209.8,189.4,148.2,94.1,37.3,4.9,0,0,0,0,0
2021-03-31,1,1459.2,60.8,205,0,205,3.1,0,0,0,0,0,0,3.1,30.2,79.7,121.9,178.4,198.9,205,197.4,177.5,139.7,86.8,36.2,4.4,0,0,0,0,0
2021-04-01,1,1317.9,54.913,201.8,0,201.8,2,0,0,0,0,0,0,2,28.9,77.8,127,162.6,190.2,201.8,168.8,108,124.9,85,37.1,3.8,0,0,0,0,0
2021-04-02,1,778.4,32.433,130.6,0,130.6,0.8,0,0,0,0,0,0,2,21.8,74,130.6,110.2,106.8,81.6,81.4,68.2,59.4,29,12.6,0.8,0,0,0,0,0
2021-04-03,1,95.2,3.967,15,0,15,0.3,0,0,0,0,0,0,0,2.2,8.2,15,12,7.7,7.2,11.9,12.6,10.6,5.8,1.7,0.3,0,0,0,0,0
2021-04-04,1,1255.1,52.296,221.4,0,221.4,0.3,0,0,0,0,0,0,0.3,9.5,40.7,54,124.8,153.8,221.4,215.8,193.9,134.7,64.8,36.7,4.7,0,0,0,0,0
2021-04-05,1,1621.1,67.546,225.2,0,225.2,3,0,0,0,0,0,0,3,33.5,94.1,147.6,193.5,218.8,225.2,216,194.5,152.8,96.7,40,5.4,0,0,0,0,0
2021-04-06,1,1524.3,63.513,216.9,0,216.9,4.2,0,0,0,0,0,0,4.2,25.2,70.4,132.2,184.2,208.2,216.9,210.9,188.3,145.2,92.7,39.6,6.3,0,0,0,0,0
2021-04-07,1,1578.2,65.758,216.9,0,216.9,4,0,0,0,0,0,0,4,35.6,91.8,143.7,184.7,208.3,216.9,209.9,190.2,149.8,96.2,40.5,6.6,0,0,0,0,0
2021-04-08,1,1640.4,68.35,225.6,0,225.6,3.7,0,0,0,0,0,0,3.7,35.3,95,150.5,194.9,218.7,225.6,219.6,197.3,154.2,98.6,40.8,6.2,0,0,0,0,0
2021-04-09,1,1590,66.25,218.1,0,218.1,4.4,0,0,0,0,0,0,4.4,35.9,93.2,147.5,190.1,212.5,218.1,209.5,188.5,146.5,96.2,40.9,6.7,0,0,0,0,0
2021-04-10,1,1526.8,63.617,212.9,0,212.9,4.8,0,0,0,0,0,0,4.8,35.6,86.9,134.6,179.1,204.2,212.9,205,182.4,141.4,91.3,40.7,7.9,0,0,0,0,0
2021-04-11,1,1437.9,59.913,206.1,0,206.1,5.3,0,0,0,0,0,0,5.3,37.5,84,131.4,174.3,199.1,206.1,198.4,161.1,111.2,84.5,37.2,7.8,0,0,0,0,0
2021-04-12,1,319.7,13.321,59.9,0,59.9,1.2,0,0,0,0,0,0,2.8,11.5,27.3,33,58.7,59.9,38.1,30.3,31.6,17.3,8,1.2,0,0,0,0,0,0
2021-04-13,1,1584.8,66.033,236.3,0,236.3,1.7,0,0,0,0,0,0,1.7,15.2,83.4,147.4,170.9,165.3,236.3,228.4,210.5,164.7,106.3,47.2,7.5,0,0,0,0,0
2021-04-14,1,1738.3,72.429,235.4,0,235.4,5.4,0,0,0,0,0,0,5.4,43.1,107.8,161.2,203.7,228.2,235.4,229.9,206.6,161.8,103.2,44.1,7.9,0,0,0,0,0
2021-04-15,1,1624.2,67.675,225.1,0,225.1,6,0,0,0,0,0,0,6,34.5,90.1,136.8,185.8,218.7,225.1,219.5,199.2,154.6,101.8,43.9,8.2,0,0,0,0,0
2021-04-16,1,713.1,29.713,179.5,0,179.5,0.1,0,0,0,0,0,0,3.6,4.2,5.5,10.6,12.6,26,41.1,140,179.5,139.2,94.5,45.8,10.4,0.1,0,0,0,0
2021-04-17,1,1033.6,43.067,213.3,0,213.3,7.2,0,0,0,0,0,0,7.2,26.3,46.8,34.6,46.7,42.6,124.5,213.3,197.2,147.3,94.6,43.4,9.1,0,0,0,0,0
2021-04-18,1,1653.6,68.9,226.2,0,226.2,6.5,0,0,0,0,0,0,6.5,41,103.8,143.5,199.5,219.5,226.2,219.8,195.4,151.7,96.2,42.4,8.1,0,0,0,0,0
2021-04-19,1,1617.6,67.4,222.1,0,222.1,7.9,0,0,0,0,0,0,7.9,42.8,97.1,148.3,190.5,214,222.1,214.9,189.4,146.5,93.3,42,8.8,0,0,0,0,0
2021-04-20,1,1500.9,62.538,209.1,0,209.1,8.5,0,0,0,0,0,0,8.5,42.2,92.6,139.6,181.1,204.1,209.1,204.9,177.2,130.8,70.3,31.1,9.4,0,0,0,0,0
2021-04-21,1,1450.9,60.454,197.7,0,197.7,6.6,0,0,0,0,0,0,9,43.3,92.5,140.2,177.6,196.5,197.7,191.8,148.5,125.9,90.5,30.8,6.6,0,0,0,0,0
2021-04-22,1,856,35.667,147.5,0,147.5,1.8,0,0,0,0,0,0,3,19.4,52.8,71.9,129.4,144.8,147.5,110.3,90.6,42.2,32,10.3,1.8,0,0,0,0,0
